LotID,Manufacturer,Type,Name,Production Date,Expiration Date
9337061,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-12,2021-03-28
VIV3525,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-05,2021-07-30
5491272,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-26,2021-08-11
1500281,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-21,2021-11-03
681J45N,MODERNA,mRNA,mRNA-1273,2020-12-08,2021-06-01
6202310,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-11,2022-02-18
MM7585,PFIZER,mRNA,COMIRNATY,2021-01-06,2021-07-03
EFL9217,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-25,2021-07-13
6746179,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-20,2021-09-06
2373087,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-12,2021-11-26
159F87T,MODERNA,mRNA,mRNA-1273,2021-09-01,2022-02-12
2989722,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-21,2021-12-04
757L43O,MODERNA,mRNA,mRNA-1273,2021-06-08,2021-12-04
210C83S,MODERNA,mRNA,mRNA-1273,2021-09-10,2022-01-31
2018192,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-16,2021-10-13
MG5585,PFIZER,mRNA,COMIRNATY,2021-05-17,2021-10-21
CQH3569,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-13,2021-04-05
NC9144,PFIZER,mRNA,COMIRNATY,2021-06-22,2021-11-16
3397375,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-13,2021-10-28
JM1731,PFIZER,mRNA,COMIRNATY,2021-02-17,2021-08-05
AAW8958,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-16,2021-12-02
7503045,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-06,2021-11-07
868X61D,MODERNA,mRNA,mRNA-1273,2021-03-02,2021-08-18
RT2436,PFIZER,mRNA,COMIRNATY,2021-06-01,2021-10-17
HE2682,PFIZER,mRNA,COMIRNATY,2021-08-15,2022-01-22
2545296,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-12,2021-11-18
5224665,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-15,2021-05-29
BTT7871,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-17,2021-10-12
IN5685,PFIZER,mRNA,COMIRNATY,2021-09-10,2022-01-23
AEP2909,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-09,2021-12-02
TBU9285,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-21,2021-09-15
6935079,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-21,2022-02-28
ZU2256,PFIZER,mRNA,COMIRNATY,2021-07-11,2021-12-19
3135435,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-27,2021-05-19
ZLS9334,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-17,2021-07-18
561U39M,MODERNA,mRNA,mRNA-1273,2020-12-11,2021-05-21
859F20T,MODERNA,mRNA,mRNA-1273,2021-06-02,2021-11-06
392W76J,MODERNA,mRNA,mRNA-1273,2021-01-20,2021-06-25
135M54Z,MODERNA,mRNA,mRNA-1273,2020-12-15,2021-05-09
6633215,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-22,2021-05-06
284E46Q,MODERNA,mRNA,mRNA-1273,2021-07-27,2022-01-15
MSO4785,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-29,2021-06-24
4299962,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-27,2021-08-19
3543365,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-24,2022-01-05
2626640,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-09,2022-01-22
692Y46V,MODERNA,mRNA,mRNA-1273,2021-04-16,2021-09-21
EI2870,PFIZER,mRNA,COMIRNATY,2021-06-27,2021-12-05
913J93J,MODERNA,mRNA,mRNA-1273,2021-07-14,2021-12-01
729Z34A,MODERNA,mRNA,mRNA-1273,2020-11-07,2021-05-06
HM4039,PFIZER,mRNA,COMIRNATY,2021-06-06,2021-11-12
184W37B,MODERNA,mRNA,mRNA-1273,2021-07-28,2022-01-24
SF4670,PFIZER,mRNA,COMIRNATY,2021-02-07,2021-07-22
LAY7178,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-20,2021-07-13
1979992,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-29,2021-09-19
HC6564,PFIZER,mRNA,COMIRNATY,2021-05-09,2021-09-24
BO3487,PFIZER,mRNA,COMIRNATY,2021-03-07,2021-08-18
WCM1757,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-16,2021-10-19
SY7184,PFIZER,mRNA,COMIRNATY,2021-09-17,2022-01-31
246L89R,MODERNA,mRNA,mRNA-1273,2021-07-15,2022-01-10
650J86H,MODERNA,mRNA,mRNA-1273,2021-05-06,2021-09-23
3092496,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-03,2021-10-05
HP4636,PFIZER,mRNA,COMIRNATY,2021-02-25,2021-07-13
XV2032,PFIZER,mRNA,COMIRNATY,2021-01-24,2021-07-06
MP6374,PFIZER,mRNA,COMIRNATY,2021-01-31,2021-07-10
547M26J,MODERNA,mRNA,mRNA-1273,2021-09-03,2022-02-03
DXN5817,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-28,2021-12-18
EUW6512,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-07,2022-01-01
NQ1779,PFIZER,mRNA,COMIRNATY,2021-08-23,2022-01-22
NIJ4539,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-26,2021-10-11
SO5632,PFIZER,mRNA,COMIRNATY,2021-04-18,2021-09-22
NL9703,PFIZER,mRNA,COMIRNATY,2021-01-12,2021-06-30
3410020,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-12,2021-10-03
NH8891,PFIZER,mRNA,COMIRNATY,2021-04-19,2021-09-09
9685569,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-01,2021-07-16
ESA3161,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-20,2022-03-01
255T81W,MODERNA,mRNA,mRNA-1273,2020-11-17,2021-05-15
WH5924,PFIZER,mRNA,COMIRNATY,2021-04-27,2021-10-10
3247307,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-18,2021-05-07
TY3619,PFIZER,mRNA,COMIRNATY,2020-12-09,2021-04-29
RZ3665,PFIZER,mRNA,COMIRNATY,2020-12-02,2021-05-03
NG6624,PFIZER,mRNA,COMIRNATY,2021-07-29,2021-12-22
3864934,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-05,2021-12-21
763I51S,MODERNA,mRNA,mRNA-1273,2021-01-18,2021-07-07
RB6555,PFIZER,mRNA,COMIRNATY,2021-09-28,2022-03-24
7283233,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-05,2021-09-01
3986820,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-09,2022-02-28
LGB3450,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-17,2021-04-26
7632656,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-14,2021-09-10
2453684,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-23,2021-08-20
VIV4013,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-30,2022-01-15
IP3275,PFIZER,mRNA,COMIRNATY,2021-04-25,2021-09-19
IGZ5182,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-21,2022-01-31
BYU1408,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-08,2021-04-16
JOV7563,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-15,2021-12-26
2036603,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-19,2021-12-11
946K39O,MODERNA,mRNA,mRNA-1273,2020-12-24,2021-05-13
LY5909,PFIZER,mRNA,COMIRNATY,2021-07-25,2022-01-20
RTN3175,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-30,2021-10-04
2789511,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-01,2021-08-01
NQ6268,PFIZER,mRNA,COMIRNATY,2021-03-03,2021-07-24
QYP7545,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-16,2022-01-10
4451717,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-11,2021-08-27
CLK7580,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-13,2021-12-26
FP4274,PFIZER,mRNA,COMIRNATY,2021-06-18,2021-11-30
234N85L,MODERNA,mRNA,mRNA-1273,2021-01-19,2021-06-15
NR5696,PFIZER,mRNA,COMIRNATY,2021-07-12,2021-12-24
601V12V,MODERNA,mRNA,mRNA-1273,2021-08-02,2022-01-01
3576195,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-25,2021-07-21
BU1215,PFIZER,mRNA,COMIRNATY,2021-06-21,2021-11-17
LX3296,PFIZER,mRNA,COMIRNATY,2021-02-15,2021-07-04
956N60K,MODERNA,mRNA,mRNA-1273,2021-06-06,2021-11-10
YN7120,PFIZER,mRNA,COMIRNATY,2021-07-04,2021-11-17
IQ9161,PFIZER,mRNA,COMIRNATY,2021-02-11,2021-07-21
WAH6779,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-20,2021-04-10
VPB3951,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-19,2021-05-02
302V71J,MODERNA,mRNA,mRNA-1273,2020-11-21,2021-05-07
BUB5491,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-08,2021-05-29
ZWF2682,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-31,2022-02-25
724X37W,MODERNA,mRNA,mRNA-1273,2021-09-17,2022-01-31
7135436,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-07,2021-12-06
8197491,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-12,2021-10-03
8795329,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-31,2021-06-03
BS4431,PFIZER,mRNA,COMIRNATY,2021-05-31,2021-11-14
7070793,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-07,2021-10-25
RP1862,PFIZER,mRNA,COMIRNATY,2021-06-25,2021-11-20
7782978,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-10,2021-08-21
3962526,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-10,2021-07-03
416F92W,MODERNA,mRNA,mRNA-1273,2021-06-05,2021-11-30
XH8255,PFIZER,mRNA,COMIRNATY,2021-03-01,2021-08-08
9764517,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-18,2021-05-12
ER7252,PFIZER,mRNA,COMIRNATY,2021-02-18,2021-07-29
LQ2346,PFIZER,mRNA,COMIRNATY,2021-05-18,2021-10-24
NBE9050,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-04,2021-11-19
RQZ6431,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-14,2021-12-04
PRQ8616,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-02,2021-06-21
901O72K,MODERNA,mRNA,mRNA-1273,2021-06-21,2021-11-29
2079628,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-07,2021-12-23
7379165,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-15,2021-09-28
402F53Y,MODERNA,mRNA,mRNA-1273,2021-05-29,2021-10-20
514Q65Z,MODERNA,mRNA,mRNA-1273,2021-05-02,2021-10-11
781B31E,MODERNA,mRNA,mRNA-1273,2021-01-25,2021-07-11
CMS6970,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-09,2021-11-22
4412819,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-18,2021-08-10
229M98E,MODERNA,mRNA,mRNA-1273,2021-09-17,2022-03-07
GMK8619,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-21,2021-06-05
VGP2171,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-01,2021-07-25
536F45A,MODERNA,mRNA,mRNA-1273,2021-06-29,2021-12-19
ZPN7576,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-27,2021-10-31
OK6323,PFIZER,mRNA,COMIRNATY,2021-06-06,2021-11-25
UQT5935,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-27,2021-10-07
CI8372,PFIZER,mRNA,COMIRNATY,2021-05-18,2021-10-25
HXE8486,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-04,2021-05-26
LJN3285,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-04,2021-11-11
1052677,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-06,2021-07-25
679S69N,MODERNA,mRNA,mRNA-1273,2021-02-25,2021-07-29
TZN6384,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-13,2022-01-20
1646432,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-02,2021-12-27
OUI9267,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-17,2021-09-09
OVD9393,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-22,2021-07-29
FQ9328,PFIZER,mRNA,COMIRNATY,2020-11-15,2021-04-06
486L48W,MODERNA,mRNA,mRNA-1273,2021-09-04,2022-01-29
MMH8716,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-01,2021-12-15
546N69D,MODERNA,mRNA,mRNA-1273,2021-09-21,2022-02-20
6992151,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-03,2022-01-21
EH6313,PFIZER,mRNA,COMIRNATY,2021-06-20,2021-12-14
UY7749,PFIZER,mRNA,COMIRNATY,2021-09-01,2022-02-10
MW4087,PFIZER,mRNA,COMIRNATY,2021-01-26,2021-06-13
903D15O,MODERNA,mRNA,mRNA-1273,2021-06-17,2021-11-25
6390145,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-23,2021-06-30
SN3829,PFIZER,mRNA,COMIRNATY,2021-07-30,2021-12-26
YQ5514,PFIZER,mRNA,COMIRNATY,2021-02-12,2021-07-25
569T19P,MODERNA,mRNA,mRNA-1273,2020-12-28,2021-05-27
EL3645,PFIZER,mRNA,COMIRNATY,2021-03-18,2021-08-09
AS6407,PFIZER,mRNA,COMIRNATY,2021-07-17,2021-11-30
6999149,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-24,2021-08-12
372Q69L,MODERNA,mRNA,mRNA-1273,2020-12-02,2021-04-24
IQP4860,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-17,2021-11-02
KX9295,PFIZER,mRNA,COMIRNATY,2020-11-01,2021-03-27
HZ2023,PFIZER,mRNA,COMIRNATY,2021-09-14,2022-02-21
DGA3508,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-20,2022-03-14
4161629,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-11,2021-12-17
5323301,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-20,2021-11-05
WZ6910,PFIZER,mRNA,COMIRNATY,2021-02-11,2021-08-03
FB1372,PFIZER,mRNA,COMIRNATY,2021-02-19,2021-07-26
3749088,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-03,2021-11-01
6941677,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-03,2021-09-13
LB8019,PFIZER,mRNA,COMIRNATY,2021-01-14,2021-07-03
5499316,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-05,2021-12-18
MDS8352,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-28,2021-09-11
7521042,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-19,2021-04-12
RG4305,PFIZER,mRNA,COMIRNATY,2020-12-23,2021-06-21
SJD7192,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-29,2021-10-03
6457948,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-03,2021-05-22
9555180,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-08,2022-01-30
VJ3197,PFIZER,mRNA,COMIRNATY,2021-03-28,2021-09-01
LO2472,PFIZER,mRNA,COMIRNATY,2021-08-10,2022-01-23
FGL3845,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-05,2021-08-28
8969269,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-19,2021-07-13
4512507,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-03,2021-11-26
JP7482,PFIZER,mRNA,COMIRNATY,2021-03-11,2021-08-23
JZB8180,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-19,2021-09-24
LJN7184,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-26,2022-01-16
QGH5066,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-24,2022-01-18
IIS4354,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-16,2021-09-30
KEK5787,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-02,2021-11-29
FZ5826,PFIZER,mRNA,COMIRNATY,2021-09-20,2022-03-17
3144279,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-14,2021-05-08
1962355,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-26,2021-12-21
PG8506,PFIZER,mRNA,COMIRNATY,2020-12-15,2021-05-13
683E98Y,MODERNA,mRNA,mRNA-1273,2021-04-18,2021-10-01
8791944,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-03,2021-04-29
IZ7182,PFIZER,mRNA,COMIRNATY,2021-07-30,2022-01-17
584E98B,MODERNA,mRNA,mRNA-1273,2021-07-26,2022-01-12
GJ7474,PFIZER,mRNA,COMIRNATY,2021-07-04,2021-11-26
BWB1802,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-21,2021-09-16
XBE2240,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-07,2021-06-01
4858520,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-16,2021-09-30
9731166,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-24,2021-06-19
PWL1561,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-15,2021-07-03
7742855,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-11,2021-07-25
UPO6147,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-21,2021-06-06
8432336,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-27,2021-05-20
CQ5616,PFIZER,mRNA,COMIRNATY,2021-09-30,2022-03-14
251X17V,MODERNA,mRNA,mRNA-1273,2020-12-22,2021-05-23
2686137,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-12,2021-10-26
BO4054,PFIZER,mRNA,COMIRNATY,2020-11-01,2021-03-21
3526643,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-20,2022-01-04
973M73W,MODERNA,mRNA,mRNA-1273,2020-11-15,2021-04-03
XPJ5270,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-24,2021-05-07
FH3294,PFIZER,mRNA,COMIRNATY,2021-01-18,2021-07-13
998X40S,MODERNA,mRNA,mRNA-1273,2021-03-31,2021-09-12
3411273,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-22,2021-08-18
XJ3028,PFIZER,mRNA,COMIRNATY,2021-08-15,2022-02-01
3381162,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-08,2021-12-11
INB1220,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-28,2022-01-17
GY8400,PFIZER,mRNA,COMIRNATY,2021-01-22,2021-06-30
DKO7397,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-25,2021-05-16
IZW2816,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-08,2021-03-27
THO6516,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-01,2021-11-02
4771677,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-05,2021-08-07
1954122,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-04,2021-08-20
NHZ4087,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-10,2021-07-03
JY9566,PFIZER,mRNA,COMIRNATY,2021-09-03,2022-03-02
5875294,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-05,2021-07-27
MRI7636,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-10,2021-09-28
2665627,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-02,2021-06-29
AIB5773,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-12,2021-06-02
770I82M,MODERNA,mRNA,mRNA-1273,2020-11-29,2021-04-24
YO2854,PFIZER,mRNA,COMIRNATY,2021-05-01,2021-10-22
JQH1425,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-05,2021-05-12
IJ6193,PFIZER,mRNA,COMIRNATY,2021-03-27,2021-08-24
RY3456,PFIZER,mRNA,COMIRNATY,2021-08-22,2022-01-20
CT8300,PFIZER,mRNA,COMIRNATY,2020-11-12,2021-05-05
ME8643,PFIZER,mRNA,COMIRNATY,2021-03-15,2021-08-19
642J96Z,MODERNA,mRNA,mRNA-1273,2021-05-25,2021-11-08
APK9581,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-11,2022-01-07
EUI9727,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-08,2021-11-04
KUS4009,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-24,2021-09-29
6196343,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-08,2021-04-10
270O66X,MODERNA,mRNA,mRNA-1273,2021-07-10,2021-12-08
103P60S,MODERNA,mRNA,mRNA-1273,2020-11-30,2021-05-12
EG5675,PFIZER,mRNA,COMIRNATY,2020-11-12,2021-05-04
WVH2116,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-04,2022-02-10
EWV6005,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-02,2021-06-17
6785715,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-08,2021-05-25
8433445,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-08,2021-09-28
9658969,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-01,2021-08-19
MSB5727,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-17,2021-07-06
DJ3082,PFIZER,mRNA,COMIRNATY,2021-09-15,2022-01-30
980P77U,MODERNA,mRNA,mRNA-1273,2021-03-04,2021-07-20
DS7915,PFIZER,mRNA,COMIRNATY,2020-12-17,2021-05-15
FO8397,PFIZER,mRNA,COMIRNATY,2021-06-09,2021-11-04
AYM5042,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-07,2021-05-12
ZF2200,PFIZER,mRNA,COMIRNATY,2020-12-22,2021-06-15
912C17O,MODERNA,mRNA,mRNA-1273,2021-03-05,2021-07-22
GA7428,PFIZER,mRNA,COMIRNATY,2021-07-19,2021-12-04
7386053,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-06,2021-04-25
2560731,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-26,2021-11-10
LM7736,PFIZER,mRNA,COMIRNATY,2021-03-03,2021-08-03
784G74H,MODERNA,mRNA,mRNA-1273,2021-02-13,2021-08-05
GV9140,PFIZER,mRNA,COMIRNATY,2021-09-28,2022-03-05
3669563,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-12,2021-12-21
KWC8910,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-05,2022-01-03
HN5704,PFIZER,mRNA,COMIRNATY,2021-05-10,2021-10-20
5161679,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-26,2021-07-22
1480383,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-12,2022-02-05
3770396,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-04,2021-08-25
481T38E,MODERNA,mRNA,mRNA-1273,2021-09-07,2022-01-29
9046305,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-30,2022-01-14
4593385,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-02,2021-08-18
776B55X,MODERNA,mRNA,mRNA-1273,2021-09-08,2022-02-18
MFY7380,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-20,2022-02-15
HA9015,PFIZER,mRNA,COMIRNATY,2021-04-28,2021-10-07
372V43H,MODERNA,mRNA,mRNA-1273,2021-02-06,2021-07-06
325F50R,MODERNA,mRNA,mRNA-1273,2021-07-10,2021-11-25
467Y38A,MODERNA,mRNA,mRNA-1273,2021-02-01,2021-07-14
7431915,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-06,2021-11-13
164T10X,MODERNA,mRNA,mRNA-1273,2020-11-16,2021-05-11
UX4465,PFIZER,mRNA,COMIRNATY,2021-01-14,2021-06-06
ZFG2253,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-14,2021-07-12
627Z83Q,MODERNA,mRNA,mRNA-1273,2021-09-25,2022-02-10
DE2093,PFIZER,mRNA,COMIRNATY,2021-06-27,2021-11-21
PN5587,PFIZER,mRNA,COMIRNATY,2021-08-05,2022-01-25
DY9252,PFIZER,mRNA,COMIRNATY,2020-11-17,2021-04-17
AVQ2356,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-26,2021-08-15
833K50M,MODERNA,mRNA,mRNA-1273,2021-04-05,2021-08-28
CE7707,PFIZER,mRNA,COMIRNATY,2021-07-27,2021-12-20
115B35W,MODERNA,mRNA,mRNA-1273,2021-04-27,2021-10-09
YC2756,PFIZER,mRNA,COMIRNATY,2020-12-08,2021-04-28
3124747,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-13,2021-07-23
2860594,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-15,2021-05-25
HRP3312,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-14,2021-09-20
3236358,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-12,2021-12-09
699C56I,MODERNA,mRNA,mRNA-1273,2021-02-19,2021-07-04
587R35I,MODERNA,mRNA,mRNA-1273,2020-11-05,2021-04-24
MW5373,PFIZER,mRNA,COMIRNATY,2021-05-15,2021-10-16
YFN3041,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-07,2021-12-20
JA9293,PFIZER,mRNA,COMIRNATY,2021-03-18,2021-08-29
QCS5031,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-30,2021-05-01
917Q23Y,MODERNA,mRNA,mRNA-1273,2021-01-11,2021-07-07
PQ4458,PFIZER,mRNA,COMIRNATY,2021-05-08,2021-10-11
826M97L,MODERNA,mRNA,mRNA-1273,2021-07-25,2021-12-07
SD8272,PFIZER,mRNA,COMIRNATY,2021-09-07,2022-02-05
6111692,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-01,2021-10-18
RE8474,PFIZER,mRNA,COMIRNATY,2021-06-04,2021-11-03
PJ9563,PFIZER,mRNA,COMIRNATY,2021-05-04,2021-10-02
