Name,Type,Region,Address,City,Postal Code,State,Longitude,Latitude,ID
Anffas Onlus Sede Di Iglesias,RIA,Sardegna,,,,Italy,,,RLP223
C.  Sacro Cuore - Oristano,RIA,Sardegna,,,,Italy,,,CFM103
C. Fisioterapico S.B. - Suni,RIA,Sardegna,,,,Italy,,,GJA814
C. Riabil. Amb. Ctr - Oristano,RIA,Sardegna,,,,Italy,,,DCL923
C. Riabilitazione - Bosa,RIA,Sardegna,,,,Italy,,,PUA982
C. Riabilitazione - Ghilarza,RIA,Sardegna,,,,Italy,,,SJX214
C. Riabilitazione - Oristano,RIA,Sardegna,,,,Italy,,,SKV973
C. Riabilitazione - Terralba,RIA,Sardegna,,,,Italy,,,NEP752
C.C.R. S.M. Bambina - Oristano,RIA,Sardegna,,,,Italy,,,UUN702
C.M. Fkt Piria/Musso -Terralba,RIA,Sardegna,,,,Italy,,,UIL118
C.M.S.R. Srl,RIA,Sardegna,,,,Italy,,,BGQ582
Casa Della Salute Di Villacidro,STS,Sardegna,,,,Italy,,,AME329
Cen. Socio Sanitario Paracelso,RIA,Sardegna,,,,Italy,,,JEC296
Centro  A.I.A.S.  Orosei,RIA,Sardegna,,,,Italy,,,IQU707
Centro A.I.A.S. - Ales,RIA,Sardegna,,,,Italy,,,GII999
Centro A.I.A.S.  Aritzo,RIA,Sardegna,,,,Italy,,,DKD950
Centro A.I.A.S.  Oliena,RIA,Sardegna,,,,Italy,,,YFL787
Centro A.I.A.S.  Siniscola,RIA,Sardegna,,,,Italy,,,NXA336
Centro Aias Budduso',RIA,Sardegna,,,,Italy,,,BDJ930
Centro Card.Riab.Cardiopatici,RIA,Sardegna,,,,Italy,,,RVU363
Centro Di Salute Serramanna,STS,Sardegna,,,,Italy,,,LRN100
Centro Fisioterapico Tuvixeddu,RIA,Sardegna,,,,Italy,,,CIN262
Centro Fkt Dott. Mele S.R.L.,RIA,Sardegna,,,,Italy,,,BEF591
Centro Fkt Dr. Mele S.R.L C.D,RIA,Sardegna,,,,Italy,,,CWC496
Centro Fkt Dr. Mele S.R.L.,RIA,Sardegna,,,,Italy,,,JOM521
Centro Logos Gesti E Parole,RIA,Sardegna,,,,Italy,,,ZJH850
Centro Med.Fis.Riab. Cmf,RIA,Sardegna,,,,Italy,,,PCK955
Centro Prelievi Lunamatrona,STS,Sardegna,,,,Italy,,,JSO969
Centro Ria(Fondazione Marreri),RIA,Sardegna,,,,Italy,,,GKL999
Centro Riab. Amb. Ctr,RIA,Sardegna,,,,Italy,,,ODZ134
Centro Riab. Globale - Macomer,RIA,Sardegna,,,,Italy,,,OMI901
Centro Riab. Uonpia Carloforte,RIA,Sardegna,,,,Italy,,,WDG120
Centro Riab.Uonpia Carbonia,RIA,Sardegna,,,,Italy,,,SVT554
Centro Riab.Uonpia Iglesias,RIA,Sardegna,,,,Italy,,,KEO539
Centro Riabi. S.Lucia Srl,RIA,Sardegna,,,,Italy,,,VVI368
Centro Riabilitaz. Rnm S.R.L.,RIA,Sardegna,,,,Italy,,,EID199
Centro Riabilitazione Terranoa,RIA,Sardegna,,,,Italy,,,HZK305
Centro San Biagio Srl,RIA,Sardegna,,,,Italy,,,MCX366
Clinica Arborea,RIA,Sardegna,,,,Italy,,,XJX929
Coop. Soc. Ctr Onlus,RIA,Sardegna,,,,Italy,,,VEY180
Crn Centro Riabi. Neuropatici,RIA,Sardegna,,,,Italy,,,LPJ668
Ctr Esperienze Onlus Sanluri,RIA,Sardegna,,,,Italy,,,PFT479
Ctr-Centro Riabilitativo Aho,RIA,Sardegna,,,,Italy,,,NTP197
Ex Ipab Fondaz. S.G. Battista,RIA,Sardegna,,,,Italy,,,MDO358
Nuovo Centro Fisioterapico S.R,RIA,Sardegna,,,,Italy,,,XPO935
Opera Gesu` Nazareno Sassari,RIA,Sardegna,,,,Italy,,,SSQ590
Poliambulatorio -  Macomer,STS,Sardegna,,,,Italy,,,UKP979
Poliambulatorio - Nuoro,STS,Sardegna,,,,Italy,,,JSP153
Poliambulatorio - Oristano,STS,Sardegna,,,,Italy,,,XMP965
Poliambulatorio - Orosei,STS,Sardegna,,,,Italy,,,ZFW348
Poliambulatorio Di Guspini,STS,Sardegna,,,,Italy,,,VTO271
Poliambulatorio Di San Gavino Monreale,STS,Sardegna,,,,Italy,,,QVO813
Poliambulatorio Di Sanluri,STS,Sardegna,,,,Italy,,,MOH331
Poliambulatorio Ierzu,STS,Sardegna,,,,Italy,,,NWA567
Poliambulatorio Siniscola,STS,Sardegna,,,,Italy,,,WBL806
Poliambulatorio Tortoli',STS,Sardegna,,,,Italy,,,EHZ505
Policlinico Sassarese-Labor Sp,RIA,Sardegna,,,,Italy,,,WGF636
Punto Vaccinale - Olbia,STS,Sardegna,,,,Italy,,,IMP828
Punto Vaccinale - Tempio Pausania,STS,Sardegna,,,,Italy,,,QCT582
Punto Vaccinale C/O Palazzetto Dello Sport - Macomer,STS,Sardegna,,,,Italy,,,MQY346
Punto Vaccinale C/O Palestra Ex Poa - Siniscola,STS,Sardegna,,,,Italy,,,UWD776
Punto Vaccinale C/O Palestra Mariotti-Alghero,STS,Sardegna,,,,Italy,,,ZKM825
Punto Vaccinale C/O Palestra Scuola Media - Orosei,STS,Sardegna,,,,Italy,,,FZZ459
Punto Vaccinale Ciusa - Nuoro,STS,Sardegna,,,,Italy,,,OEB205
Punto Vaccinale Fiera Cagliari,STS,Sardegna,,,,Italy,,,KXO573
Punto Vaccinale Istituto Comprensivo Pascoli Deledda - Carbonia,STS,Sardegna,,,,Italy,,,MGJ249
Punto Vaccinale Maccioni - Nuoro,STS,Sardegna,,,,Italy,,,SHB230
Punto Vaccinale Palasport - Oristano,STS,Sardegna,,,,Italy,,,VJK297
Punto Vaccinale Palasport - Sant'Antioco,STS,Sardegna,,,,Italy,,,HWY874
Punto Vaccinale Quartiere Fieristico-Ozieri,STS,Sardegna,,,,Italy,,,WCH116
Punto Vaccinale Quartu Sant'Elena,STS,Sardegna,,,,Italy,,,YDQ606
Punto Vaccinale San Gavino Monreale,STS,Sardegna,,,,Italy,,,EQT586
Punto Vaccinale San Giovanni Suergiu (Palasport),STS,Sardegna,,,,Italy,,,OAR961
Punto Vaccinale Territoriale-Complesso Quadrilatero Sassari,STS,Sardegna,,,,Italy,,,TFC552
Punto Vaccinazione Territoriale Iglesias,STS,Sardegna,,,,Italy,,,UJC879
Riabilitazione Npi Olbiatempio,RIA,Sardegna,,,,Italy,,,KRY547
S.C. Riab.Glob.San.Socios.Ter.,RIA,Sardegna,,,,Italy,,,CMN719
Sarrabus/Gerrei Distr.4,RIA,Sardegna,,,,Italy,,,LOT653
Serv. Di Fisioterapia Distr. 5,RIA,Sardegna,,,,Italy,,,JFX834
Serv. Di Neuropsichia. Distr.5,RIA,Sardegna,,,,Italy,,,GUN763
Servizio Di N.P.I. - Ales,RIA,Sardegna,,,,Italy,,,UMU526
Servizio Di N.P.I. - Oristano,RIA,Sardegna,,,,Italy,,,KQA827
Servizio Di N.P.I. - Terralba,RIA,Sardegna,,,,Italy,,,OMD402
Sisp-Sassari Covid,STS,Sardegna,,,,Italy,,,LUL934
Sisp-Vaccini Covid-Oristano,STS,Sardegna,,,,Italy,,,INT240
Smeralda Rsa Di Padru Srl,RIA,Sardegna,,,,Italy,,,QQV793
Soc.Coop.Ctr Arl-Onlus,RIA,Sardegna,,,,Italy,,,YAK106
Studio Fkt Dr. Mele S.R.L,RIA,Sardegna,,,,Italy,,,YQD495
Tamponi Fkt Gallura S.R.L. - O,RIA,Sardegna,,,,Italy,,,MWG489
Tamponi Fkt Gallura Srl - A,RIA,Sardegna,,,,Italy,,,KKI857
Tamponi Fkt Turritana S.R.L.,RIA,Sardegna,,,,Italy,,,VRW396
U.O.N.P.I.A.,RIA,Sardegna,,,,Italy,,,ZRC238
Uoc Neur. Imf. Dis. Ca A.Vasta,RIA,Sardegna,,,,Italy,,,HAJ969
Uoc Neur. Inf. Dis. Ca A.Vasta,RIA,Sardegna,,,,Italy,,,CRI308
Uonpia Riab. San Gavino,RIA,Sardegna,,,,Italy,,,VSA515
Uonpia Riab. Sanluri,RIA,Sardegna,,,,Italy,,,WJZ167
Uonpia-Neuro Riabilitazione,RIA,Sardegna,,,,Italy,,,EJM843
A.I.A.S.,RIA,Sicilia,,,,Italy,,,QJY666
A.I.A.S. - Francofonte,RIA,Sicilia,,,,Italy,,,DUU760
A.I.A.S. - Piazza Armerina,RIA,Sicilia,,,,Italy,,,VBT475
A.I.A.S. - Taormina,RIA,Sicilia,,,,Italy,,,RUH410
A.I.A.S. Onlus,RIA,Sicilia,,,,Italy,,,LAL505
A.I.A.S. Onlus Sez Di Rosolini,RIA,Sicilia,,,,Italy,,,QRG917
A.I.A.S. Palazzolo A.,RIA,Sicilia,,,,Italy,,,VXO841
A.I.A.S. -Partinico,RIA,Sicilia,,,,Italy,,,EZE441
A.I.A.S. Sez.Acirealec. Giarre,RIA,Sicilia,,,,Italy,,,EFC586
A.I.A.S.Sez.Di Agrigento Onlus,RIA,Sicilia,,,,Italy,,,KGB597
A.N.F.F.A.S. Onlus Di Catania,RIA,Sicilia,,,,Italy,,,ZCI176
A.N.F.F.A.S. Onlus Messina,RIA,Sicilia,,,,Italy,,,ZXB608
A.R.A. - Arcobaleno,RIA,Sicilia,,,,Italy,,,JVJ630
Aias 'G. Genovese' Sez. Barcel,RIA,Sicilia,,,,Italy,,,QBB144
Aias Onlus Sez. Castelvetrano,RIA,Sicilia,,,,Italy,,,SIE388
Aias Pachino,RIA,Sicilia,,,,Italy,,,GNG900
Aias San Filippo Del Mela-Onlu,RIA,Sicilia,,,,Italy,,,MFO314
Aias Sez. Acireale,RIA,Sicilia,,,,Italy,,,JSS685
Aias Sez. Messina,RIA,Sicilia,,,,Italy,,,GFD856
Aias Sez.Acireale C.Randazzo,RIA,Sicilia,,,,Italy,,,KYE914
Ambulatorio Vaccinale Covid 19 Via Mule'  Cl,STS,Sicilia,,,,Italy,,,IGV928
Ambulatorio Vaccinale Covid Presidio M.I.Longo-Mussomeli,STS,Sicilia,,,,Italy,,,WFC818
Ambulatorio Vaccinale Covid Presidio S_Elia,STS,Sicilia,,,,Italy,,,BPT510
Ambulatorio Vaccinale Covid Presidio V.E. Gela,STS,Sicilia,,,,Italy,,,KYS241
Ambulatorio Vaccinale Covid Territoriale - Gela,STS,Sicilia,,,,Italy,,,HKB342
Ambulatorio Vaccinale Covid Territoriale- Caltanissetta,STS,Sicilia,,,,Italy,,,LEX230
Ambulatorio Vaccinale Covid Territoriale-Niscemi,STS,Sicilia,,,,Italy,,,HLZ912
Ass. Assistenz. 'Villa Sandra',RIA,Sicilia,,,,Italy,,,YGX702
Ass. 'Casa Fam.Rosetta' Onilus,RIA,Sicilia,,,,Italy,,,DGF898
Ass.Assist.Villa Sandra,RIA,Sicilia,,,,Italy,,,HBT852
Ass.C.Fam.Rosetta Don F.Dierna,RIA,Sicilia,,,,Italy,,,ESN554
Ass.C.Famiglia Rosetta,RIA,Sicilia,,,,Italy,,,LAF194
Ass.Istituto Regina Virginum,RIA,Sicilia,,,,Italy,,,PQF400
Ass.J.F.Kennedy - C.Riab.Onlus,RIA,Sicilia,,,,Italy,,,HSJ924
Ass.J.F.Kennedy Acireale,RIA,Sicilia,,,,Italy,,,SGD951
Ass.Ne Casa Famiglia Rosetta,RIA,Sicilia,,,,Italy,,,OJZ837
Assoc. Suor Rosina La Grua,RIA,Sicilia,,,,Italy,,,IQC849
Associazione Aress,RIA,Sicilia,,,,Italy,,,LMG712
Associazione Asper,RIA,Sicilia,,,,Italy,,,VGO806
Associazione Eidos - Onlus,RIA,Sicilia,,,,Italy,,,KPO877
Associazione Maior,RIA,Sicilia,,,,Italy,,,VUH127
Associazione Nuova Luce Onlus,RIA,Sicilia,,,,Italy,,,ZTA400
Associazione Oasi Cana Onlus,RIA,Sicilia,,,,Italy,,,POZ822
Associazione Padre Pio,RIA,Sicilia,,,,Italy,,,GZC552
Associazione Primavera Onlus,RIA,Sicilia,,,,Italy,,,AGI482
Associazione Primavera Onlus -,RIA,Sicilia,,,,Italy,,,HLB525
Auxilium C/Tro  Spastici Riab.,RIA,Sicilia,,,,Italy,,,WRJ802
Az. Osp. Univ. Paolo Giaccone,STS,Sicilia,,,,Italy,,,TVU573
Azienda Ospedaliera Per L'Emergenza Cannizzaro,STS,Sicilia,,,,Italy,,,QKU689
Azienda Ospedaliera Universitaria Policlinico G. Martino,STS,Sicilia,,,,Italy,,,CUZ678
C. Riab. Medical Center Srl,RIA,Sicilia,,,,Italy,,,CUH654
C. Riab. Quoad Valitudinem,RIA,Sicilia,,,,Italy,,,NWF708
C.Della Speranza Don Angelo G.,RIA,Sicilia,,,,Italy,,,UQX171
C.E.P.A.I.D. Onlus,RIA,Sicilia,,,,Italy,,,TKX634
C.M.S. Riab.In Età Evol.,RIA,Sicilia,,,,Italy,,,UQV323
C.Riab.Oda 'Pecorino-Paterno',RIA,Sicilia,,,,Italy,,,CMY961
C.Riabil.Impp.M.Ss.Del Carmelo,RIA,Sicilia,,,,Italy,,,FOK276
C.S.R. - Barrafranca,RIA,Sicilia,,,,Italy,,,QCS669
C.S.R. - Centro Di Comiso,RIA,Sicilia,,,,Italy,,,NCO441
C.S.R. - Enna,RIA,Sicilia,,,,Italy,,,VLA112
C.S.R. - Nicosia,RIA,Sicilia,,,,Italy,,,TTM498
C.S.R. Centro Di Modica,RIA,Sicilia,,,,Italy,,,GGD843
C.S.R. Centro Di Ragusa,RIA,Sicilia,,,,Italy,,,MGF623
C.S.R. Soc. Cons.Arl - Melilli,RIA,Sicilia,,,,Italy,,,GLW527
C.S.R. Soc.Cons.Arl - Augusta,RIA,Sicilia,,,,Italy,,,VZE672
C.S.R.Militello Val Di Catania,RIA,Sicilia,,,,Italy,,,WDF238
C.S.R.Soc.Cons. A.R.L.,RIA,Sicilia,,,,Italy,,,LPD666
C/Tro Crs Aias Mazara,RIA,Sicilia,,,,Italy,,,CLN195
Capp Cooperativa Sociale,RIA,Sicilia,,,,Italy,,,VMJ791
Cdr A.Ev.Pecorino-S.G.La Punta,RIA,Sicilia,,,,Italy,,,PXN539
Ce. Op. A. R.Onlus,RIA,Sicilia,,,,Italy,,,JHN899
Centro A.I.A.S. Belmonte Mezza,RIA,Sicilia,,,,Italy,,,URN276
Centro Amico Onlus,RIA,Sicilia,,,,Italy,,,WSA880
Centro Diaconale Ist. Valdese,RIA,Sicilia,,,,Italy,,,XFU779
Centro Fis. Spazio Vitale Srl,RIA,Sicilia,,,,Italy,,,OIA189
Centro Med. Soc. Neuromotulesi,RIA,Sicilia,,,,Italy,,,JVV852
Centro Riab. S.Teresa Di Riva,RIA,Sicilia,,,,Italy,,,CCF675
Centro Riabil. Villa Angela,RIA,Sicilia,,,,Italy,,,JZX997
Centro Riabil.Villa Francesca,RIA,Sicilia,,,,Italy,,,BNR768
Centro Riabilit. Zacco - Enna,RIA,Sicilia,,,,Italy,,,NPH476
Centro Riabilitaz.Neuromotoria,RIA,Sicilia,,,,Italy,,,COU150
Centro Riabilitazione Acquedol,RIA,Sicilia,,,,Italy,,,RFC979
Centro Riabilitazione Oreto,RIA,Sicilia,,,,Italy,,,XTC839
Centro Terapeut Riabilitat Ctr,RIA,Sicilia,,,,Italy,,,YVE988
Centro Vaccinale - Alcamo,STS,Sicilia,,,,Italy,,,NWO221
Centro Vaccinale - Castelvetrano,STS,Sicilia,,,,Italy,,,CFZ928
Centro Vaccinale - Favignana,STS,Sicilia,,,,Italy,,,GAI370
Centro Vaccinale - Marsala,STS,Sicilia,,,,Italy,,,VZG744
Centro Vaccinale - Mazara  Del Vallo,STS,Sicilia,,,,Italy,,,JPO888
Centro Vaccinale  Pala  Atria - Partanna,STS,Sicilia,,,,Italy,,,RAP495
Centro Vaccinale - Pantelleria,STS,Sicilia,,,,Italy,,,RTC758
Centro Vaccinale - Salemi,STS,Sicilia,,,,Italy,,,HPG593
Centro Vaccinale Anti Covid_19 C/O Guardia Medica Buccheri,STS,Sicilia,,,,Italy,,,QOH823
Centro Vaccinale Anti Covid_19 Uscai Melilli,STS,Sicilia,,,,Italy,,,VUX579
Centro Vaccinale Anti Covid-19  Ist. Scolast. Costa Augusta,STS,Sicilia,,,,Italy,,,DBO269
Centro Vaccinale Anti Covid-19 C/O Guardia Medica Carlentini,STS,Sicilia,,,,Italy,,,CTM714
Centro Vaccinale Anti Covid-19 C/O Guardia Medica Francofonte,STS,Sicilia,,,,Italy,,,LLC658
Centro Vaccinale Anti Covid-19 C/O Poliamb. Sortino,STS,Sicilia,,,,Italy,,,BPU656
Centro Vaccinale Anti Covid-19 C/O Semp Canicattini B.,STS,Sicilia,,,,Italy,,,QKM482
Centro Vaccinale Anti Covid-19 C/O Semp Ferla,STS,Sicilia,,,,Italy,,,XKM854
Centro Vaccinale Anti Covid-19 C/O Semp Lentini,STS,Sicilia,,,,Italy,,,BBO836
Centro Vaccinale Anti Covid-19 C/O Semp Melilli,STS,Sicilia,,,,Italy,,,KSL716
Centro Vaccinale Anti Covid-19 C/O Semp Pachino,STS,Sicilia,,,,Italy,,,ZON985
Centro Vaccinale Anti Covid-19 C/O Semp Rosolini,STS,Sicilia,,,,Italy,,,KBE332
Centro Vaccinale Anti Covid-19 C/O Semp Siracusa,STS,Sicilia,,,,Italy,,,DJN112
Centro Vaccinale Anti Covid-19 C/O Semp Solarino,STS,Sicilia,,,,Italy,,,JFR659
Centro Vaccinale Anti Covid-19 Consorzio Cerica Priolo,STS,Sicilia,,,,Italy,,,GST221
Centro Vaccinale Anti Covid-19 P.O. Avola,STS,Sicilia,,,,Italy,,,OYO913
Centro Vaccinale Anti Covid-19 P.O. Lentini,STS,Sicilia,,,,Italy,,,WFK605
Centro Vaccinale Anti Covid-19 Urban Center Siracusa,STS,Sicilia,,,,Italy,,,EVJ696
Centro Vaccinale Anti-Covid-19 Protezione Civile Palazzolo A.,STS,Sicilia,,,,Italy,,,RCN510
Centro Vaccinale Antti Covid-19 P.O. Augusta,STS,Sicilia,,,,Italy,,,OYO224
Centro Vaccinale Buseto Palizzolo,STS,Sicilia,,,,Italy,,,HJN584
Centro Vaccinale Hub Portopalo,STS,Sicilia,,,,Italy,,,YIL690
Centro Vaccinale Pala D'Angelo - Alcamo,STS,Sicilia,,,,Italy,,,ODN246
Centro Vaccinale San  Michele -Erice,STS,Sicilia,,,,Italy,,,INM620
Centro Vaccinazioe Covid C/O Po Basilotta,STS,Sicilia,,,,Italy,,,SLQ419
Centro Vaccinazione Anti Covid-19 Agrigento,STS,Sicilia,,,,Italy,,,XUF967
Centro Vaccinazione Anti Covid-19 Canicatti,STS,Sicilia,,,,Italy,,,FZV647
Centro Vaccinazione Anti Covid-19 Hub Sciacca,STS,Sicilia,,,,Italy,,,KKG978
Centro Vaccinazione Anti Covid-19 Licata,STS,Sicilia,,,,Italy,,,DVM328
Centro Vaccinazione Anti Covid-19 Palacongressi Villaggio Mose¿,STS,Sicilia,,,,Italy,,,NBC248
Centro Vaccinazione Anti Covid-19 Poliambulatorio Agrigento,STS,Sicilia,,,,Italy,,,SMQ274
Centro Vaccinazione Anti Covid-19 Poliambulatorio Bivona,STS,Sicilia,,,,Italy,,,DWL328
Centro Vaccinazione Anti Covid-19 Poliambulatorio Cammarata,STS,Sicilia,,,,Italy,,,GUZ778
Centro Vaccinazione Anti Covid-19 Poliambulatorio Canicatti,STS,Sicilia,,,,Italy,,,RGU345
Centro Vaccinazione Anti Covid-19 Poliambulatorio Favara,STS,Sicilia,,,,Italy,,,IPV627
Centro Vaccinazione Anti Covid-19 Poliambulatorio Menfi,STS,Sicilia,,,,Italy,,,NDR290
Centro Vaccinazione Anti Covid-19 Ribera,STS,Sicilia,,,,Italy,,,EFX662
Centro Vaccinazione Anti Covid-19 Sciacca,STS,Sicilia,,,,Italy,,,UXL546
Centro Vaccinazione Anticovid - Barcellona,STS,Sicilia,,,,Italy,,,CPT108
Centro Vaccinazione Anticovid - Concattedrale Patti,STS,Sicilia,,,,Italy,,,VWS987
Centro Vaccinazione Anticovid - Hub Capo D'Orlando,STS,Sicilia,,,,Italy,,,QKG634
Centro Vaccinazione Anticovid - Hub Ex Fiera Di Messina,STS,Sicilia,,,,Italy,,,FOU772
Centro Vaccinazione Anticovid - Hub Ex Ospedale Militare,STS,Sicilia,,,,Italy,,,JLQ158
Centro Vaccinazione Anticovid - Hub Lumbi Taormina,STS,Sicilia,,,,Italy,,,SBN401
Centro Vaccinazione Anticovid - Hub Palarescifina Messina,STS,Sicilia,,,,Italy,,,WPU617
Centro Vaccinazione Anticovid - Hub Parco Corolla Milazzo,STS,Sicilia,,,,Italy,,,IOL649
Centro Vaccinazione Anticovid - Milazzo,STS,Sicilia,,,,Italy,,,FJT983
Centro Vaccinazione Anticovid - Palatenda Brolo,STS,Sicilia,,,,Italy,,,MCR596
Centro Vaccinazione Anticovid - Patti,STS,Sicilia,,,,Italy,,,MOP834
Centro Vaccinazione Anticovid - Po Barcellona,STS,Sicilia,,,,Italy,,,FJU833
Centro Vaccinazione Anticovid - Po Lipari,STS,Sicilia,,,,Italy,,,UXE859
Centro Vaccinazione Anticovid - Po Milazzo,STS,Sicilia,,,,Italy,,,ZBL238
Centro Vaccinazione Anticovid - Po Mistretta,STS,Sicilia,,,,Italy,,,JMS226
Centro Vaccinazione Anticovid - Po Patti C/O Basilica Santi Martiri,STS,Sicilia,,,,Italy,,,JCU177
Centro Vaccinazione Anticovid - Po S. Agata M.Llo,STS,Sicilia,,,,Italy,,,GNA873
Centro Vaccinazione Anticovid - Po Taormina,STS,Sicilia,,,,Italy,,,BQO542
Centro Vaccinazione Anticovid - S. Alessio Siculo,STS,Sicilia,,,,Italy,,,GEQ319
Centro Vaccinazione Anticovid - S. Teresa Di Riva,STS,Sicilia,,,,Italy,,,SZF165
Centro Vaccinazione Corleone,STS,Sicilia,,,,Italy,,,SHZ297
Centro Vaccinazione Covid C/O Po Chiello,STS,Sicilia,,,,Italy,,,EBR814
Centro Vaccinazione Covid C/O Po Umberto I,STS,Sicilia,,,,Italy,,,FVL893
Centrpo Vaccinazione Anti Covid-19 C/O Semp Floridia,STS,Sicilia,,,,Italy,,,WHZ452
Comunita` Della Speranza,RIA,Sicilia,,,,Italy,,,ARD360
"Confr. S, Maria Del Soccorso",RIA,Sicilia,,,,Italy,,,XEF720
Consorsio Siciliano Riabilitaz,RIA,Sicilia,,,,Italy,,,KGW187
Consorzio Siciliano Riabilitaz,RIA,Sicilia,,,,Italy,,,CRM697
Coop. Sociale Speranza 2000,RIA,Sicilia,,,,Italy,,,IBY875
Cooperativa Capp,RIA,Sicilia,,,,Italy,,,VVW327
Crs Alcamo,RIA,Sicilia,,,,Italy,,,QAE696
Csr - Salemi,RIA,Sicilia,,,,Italy,,,CDU345
Csr Aias Paceco,RIA,Sicilia,,,,Italy,,,TNS292
Csr Cataniasez Marsala,RIA,Sicilia,,,,Italy,,,BNL858
Cto - Centro Vaccinazione,STS,Sicilia,,,,Italy,,,NXW189
Cts Ist.Medico Psicoped.Onlus,RIA,Sicilia,,,,Italy,,,DFX415
Dip.Prev Ambulatorio Vaccinale 1 Ragusa,STS,Sicilia,,,,Italy,,,QZI887
Dip.Prev Ambulatorio Vaccinale 2 Vittoria,STS,Sicilia,,,,Italy,,,EVH163
Dip.Prev Ambulatorio Vaccinale 3 Modica,STS,Sicilia,,,,Italy,,,ESS192
Dip.Prev Ambulatorio Vaccinale 4  Comiso Ex Osp.,STS,Sicilia,,,,Italy,,,OED724
Dip.Prev Ambulatorio Vaccinale 5  Ospedale Busacca,STS,Sicilia,,,,Italy,,,FJW683
Dip.Prev Ambulatorio Vaccinale 6 Pozzallo,STS,Sicilia,,,,Italy,,,LMN414
Dip.Prev Ambulatorio Vaccinale 7 Ispica,STS,Sicilia,,,,Italy,,,NEB488
Dismed Onlus,RIA,Sicilia,,,,Italy,,,KLX233
Distretto Modica Pv Territoriale,STS,Sicilia,,,,Italy,,,JUI726
Distretto Modica Pvo Modica,STS,Sicilia,,,,Italy,,,BDL133
Distretto Ragusa Pv Ompa,STS,Sicilia,,,,Italy,,,FBB943
Distretto Ragusa Pvo Gpii,STS,Sicilia,,,,Italy,,,CWF244
Distretto Vittoria Pvo Comiso,STS,Sicilia,,,,Italy,,,ENG700
Distretto Vittoria Pvo Vittoria,STS,Sicilia,,,,Italy,,,GYX176
Div.-Med. Fisica Riabilitativa,RIA,Sicilia,,,,Italy,,,OAN305
Eubios,RIA,Sicilia,,,,Italy,,,VUT384
Eubios Soc. Coop. Sociale,RIA,Sicilia,,,,Italy,,,TFI671
Fondazione C. D'Alessandro Onl,RIA,Sicilia,,,,Italy,,,MJF318
Fondazione O.R.T.U.S. Onlus,RIA,Sicilia,,,,Italy,,,JWC292
Fondazione S. Merici  Siracusa,RIA,Sicilia,,,,Italy,,,ZZD829
Hub Auditorium Misterbianco Covid,STS,Sicilia,,,,Italy,,,UPW907
Hub Bronte Covid,STS,Sicilia,,,,Italy,,,VGE894
Hub Ex Mercato Ortofrutticolo Covid,STS,Sicilia,,,,Italy,,,LSI941
Hub Pala Tupparello Acireale Covid,STS,Sicilia,,,,Italy,,,CGU136
Hub Palabattiati S. Agata Lì Battiati Covid,STS,Sicilia,,,,Italy,,,JEJ615
Hub Palazzetto Del Diporto Caltagirone Covid,STS,Sicilia,,,,Italy,,,YBW859
Hub Vaccinale Pala Cossiga-Gela,STS,Sicilia,,,,Italy,,,JSO381
I.M.P.P. Giovanni Xxiii,RIA,Sicilia,,,,Italy,,,NUM319
I.M.Psic.Ped. Villa Nazaret,RIA,Sicilia,,,,Italy,,,VBR588
I.R.C.C.S. Neurolesi Bonino Pulejo P.O. Piemonte,STS,Sicilia,,,,Italy,,,FOS638
I.R.C.C.S. Neurolesi Bonino Pulejo-P.O. Casazza,STS,Sicilia,,,,Italy,,,UZK782
Io Comunico Srl,RIA,Sicilia,,,,Italy,,,NRV598
Ipab Casa Del Fanciullo,RIA,Sicilia,,,,Italy,,,WLH645
Isas Armonia Onlus,RIA,Sicilia,,,,Italy,,,GVF314
Ist. S. A. Merici - Canicattin,RIA,Sicilia,,,,Italy,,,ARY597
Ist.Riab.Villag. San Giuseppe,RIA,Sicilia,,,,Italy,,,WSU156
Istituto Dei Ciechi,RIA,Sicilia,,,,Italy,,,KUQ264
Istituto M.P.P. Lucia Mangano,RIA,Sicilia,,,,Italy,,,VSD637
Lega Del Filo D'Oro Onlus,RIA,Sicilia,,,,Italy,,,MHG680
Madre Del Divino Amore,RIA,Sicilia,,,,Italy,,,DVH128
Oasi Di Torretta Onlus,RIA,Sicilia,,,,Italy,,,XDG889
Ospedale Civico,STS,Sicilia,,,,Italy,,,DPP406
Ospedale Dei Bambini G. Di Cristina,STS,Sicilia,,,,Italy,,,GSV381
Presidio Ospedaliero Gaspare Rodolico,STS,Sicilia,,,,Italy,,,GSC209
Presidio Ospedaliero S.Marco,STS,Sicilia,,,,Italy,,,VHA592
Punto Vaccinale  12 Petralia,STS,Sicilia,,,,Italy,,,HYK349
Punto Vaccinale  14 Carini,STS,Sicilia,,,,Italy,,,IVG320
Punto Vaccinale  15  Lampedusa E Linosas,STS,Sicilia,,,,Italy,,,OUK698
Punto Vaccinale 11 Palermo,STS,Sicilia,,,,Italy,,,NKN163
Punto Vaccinale 13 Po Ingrassia,STS,Sicilia,,,,Italy,,,PVH242
Punto Vaccinale 16-Hub Misilmeri,STS,Sicilia,,,,Italy,,,BPZ264
Punto Vaccinale 17- Hub C/O Centro Commerciale 'La Torre',STS,Sicilia,,,,Italy,,,CXG592
Punto Vaccinale 18- Hub Cefalu',STS,Sicilia,,,,Italy,,,HZX258
