denominazione_struttura,tipologia,nome_area
OSP CASTELF.NO ATT RIAB EX ART,RIA,Toscana
OSP CASTELF.NO ATT RIAB EX ART,RIA,Toscana
OSP FUCECCHIO ATT RIAB EX ART,RIA,Toscana
OSP S. MINIATO ATT RIAB EX ART,RIA,Toscana
"OSPEDALE ""VERSILIA""           ",RIA,Toscana
OSPEDALE DI COMUNITA' - RIABIL,RIA,Toscana
P.ZA SAN ROCCO EMPOLI ATT RIAB,RIA,Toscana
PALASPORT FUCECCHIO,STS,Toscana
PALAZZETTO DEL BERNINO POGGIBO,STS,Toscana
PALAZZETTO SPORT DICOMANO,STS,Toscana
PALAZZETTO SPORT MENSANA PAL.G,STS,Toscana
PALAZZETTO SPORT REGGELLO,STS,Toscana
PALESTRA SCUOLA ELEMENTARE ABB,STS,Toscana
PEGASO SRL,RIA,Toscana
POLIAMBULAT.FOIANO DELLA CHIAN,RIA,Toscana
POLIAMBULATORIO BIBBIENA,RIA,Toscana
POLIAMBULATORIO LUCIGNANO,RIA,Toscana
POLIAMBULATORIO OSPEDALE FRATT,RIA,Toscana
POLIAMBULATORIO SANSEPOLCRO,RIA,Toscana
PRES. AMB. RIABILITAZ. BORGO A,RIA,Toscana
PRESIDIO  ACCIAIOLO,RIA,Toscana
PRESIDIO AGLIANA,RIA,Toscana
PRESIDIO ALFA COLUMBUS,RIA,Toscana
PRESIDIO BARBERINO,RIA,Toscana
PRESIDIO BORGO SAN LORENZO,RIA,Toscana
PRESIDIO CAMERATA,RIA,Toscana
PRESIDIO CANOVA,RIA,Toscana
PRESIDIO D'ANNUNZIO,RIA,Toscana
PRESIDIO DISTRETT. VAIANO,RIA,Toscana
PRESIDIO ETA' EVOLUTIVA,RIA,Toscana
PRESIDIO FANFANI,RIA,Toscana
PRESIDIO FIRENZUOLA,RIA,Toscana
PRESIDIO GIULIANI,RIA,Toscana
PRESIDIO GREVE,RIA,Toscana
PRESIDIO INCISA,RIA,Toscana
PRESIDIO OSPEDALIERO PIERO PAL,RIA,Toscana
PRESIDIO PAL. OSMA,RIA,Toscana
PRESIDIO PELAGO,RIA,Toscana
PRESIDIO REGGELLO,RIA,Toscana
PRESIDIO RIAB. ABBADIA S.S.,RIA,Toscana
PRESIDIO RIAB. CHIUSI,RIA,Toscana
PRESIDIO RIAB. MONTEPULCIANO,RIA,Toscana
PRESIDIO RIAB. POGGIBONSI,RIA,Toscana
PRESIDIO RIAB. SINALUNGA,RIA,Toscana
PRESIDIO RIAB. TAMBURINO,RIA,Toscana
PRESIDIO RIABIL AMBU SAN GIOVA,RIA,Toscana
PRESIDIO RIABIL LUNGARNO SANTA,RIA,Toscana
PRESIDIO RIABILITAZIONE LE PIA,RIA,Toscana
PRESIDIO RIGNANO,RIA,Toscana
PRESIDIO ROSSINI,RIA,Toscana
PRESIDIO VACCINALE EMPOLI SESA,STS,Toscana
PRESIDIO VACCINALE FIRENZE MAN,STS,Toscana
PRESIDIO VACCINALE HUB CASERMA,STS,Toscana
PRESIDIO VACCINALE PALATERME M,STS,Toscana
PRESIDIO VACCINALE PISTOIA CAT,STS,Toscana
PRESIDIO VACCINALE PRATO PEGAS,STS,Toscana
PRESIDIO VIA DELLA QUERCIOLA,RIA,Toscana
RIAB EX ART. 26 CASTELNUOVO DI,RIA,Toscana
RIAB EX ART. 26 EX CESER FORNA,RIA,Toscana
RIAB EX ART. 26 OSPEDALE S. FR,RIA,Toscana
RIAB EX ART. 26 SAN LEONARDO I,RIA,Toscana
RIAB. AULLA. DISTRETTO/AIAS,RIA,Toscana
RIAB. EX ART. 26 BAGNI DI LUCC,RIA,Toscana
RIAB. EX ART. 26 CAMPO DI MART,RIA,Toscana
RIAB. EX ART. 26 TABARRACCI VI,RIA,Toscana
RIAB. EX. ART. 26 CAPANNORI,RIA,Toscana
RIAB. OSP. SERRISTORI,RIA,Toscana
RIABILIT.  DISTRETTO FIVIZZANO,RIA,Toscana
RIABILIT. OSPED. PONTREMOLI,RIA,Toscana
RIABILITAZIONE AMB. SAN MARCEL,RIA,Toscana
RIABILITAZIONE AMBULATORIALE C,RIA,Toscana
RIABILITAZIONE AMBULATORIALE E,RIA,Toscana
RIABILITAZIONE AMBULATORIALE L,RIA,Toscana
RIABILITAZIONE AMBULATORIALE P,RIA,Toscana
RIABILITAZIONE CARDIOLOGICA,RIA,Toscana
RIABILITAZIONE CASA DELLA SALU,RIA,Toscana
RIABILITAZIONE PENITENZIARIO M,RIA,Toscana
RIABILITAZIONE SAN CASCIANO,RIA,Toscana
RISTORANTE ATTIMI,STS,Toscana
S.O.R. FIVIZZANO,RIA,Toscana
S.RITA C.DIURNO GIOV.PSICOTICI,RIA,Toscana
SALA POLIVALENTE EXMACELLI MON,STS,Toscana
SANTACROCE MEDICAL CENTER SRL,RIA,Toscana
SCUOLA MEDIA BERTINI PANCRAZI,STS,Toscana
SMIA VIA DEGLI ARMENI,RIA,Toscana
SPAZIO COMUNALE CALENZANO,STS,Toscana
STABILIMENTO CISANELLO,RIA,Toscana
STABILIMENTO SANTA CHIARA,RIA,Toscana
STRUTTURA POLIVALENTE CERTALDO,STS,Toscana
SV AMB VACCINALE PRESSO PROT C,STS,Toscana
SV CA ANZIANI S. REMIGIO FOSDI,STS,Toscana
SV HUB CARRARA FIERE,STS,Toscana
SV HUB MODIGLIANI,STS,Toscana
SV HUB VACCINALE CECINA VIA AM,STS,Toscana
SV HUB VACCINALE ROSIGNANO PES,STS,Toscana
SV HUB VACCINAZIONI PONTEDERA,STS,Toscana
SV HUB ZONA PISANA,STS,Toscana
SV IL VILLAGGIO DELLA VITA,STS,Toscana
SV RA IST SUORE FIGLIE DI NAZA,STS,Toscana
SV RA OASI SACRO CUORE,STS,Toscana
SV RSA CASA DIVINA PROVV COTTO,STS,Toscana
SV RSA GALLI BONAVENTURI,STS,Toscana
SV RSA IL MOLINO,STS,Toscana
SV RSA ISTITUTO IACOPINI,STS,Toscana
SV RSA PHALESIA,STS,Toscana
TERME DI CASCIANA,RIA,Toscana
U.F. RECUP. RIAB.  FUNZ. ADULT,RIA,Toscana
U.F. SAL. MENT. INFANZIA  ADOL,RIA,Toscana
U.F. SAL. MENT. INFANZIA ADOL.,RIA,Toscana
U.F.S.M.I.A VALDERA  C/O MIS.,RIA,Toscana
U.F.S.M.I.A. PISA VIA GARIBALD,RIA,Toscana
U.F.S.M.I.A.- VOLTERRA (BORGO,RIA,Toscana
"U.O.CENTRO DI RIAB.""ALDI MAI"" ",RIA,Toscana
U.O.R.R.F VALDERA C/O P.A. FOR,RIA,Toscana
U.O.R.R.F. - LARDERELLO,RIA,Toscana
U.O.R.R.F. - VIA GARIBALDI,RIA,Toscana
U.O.R.R.F. - VOLTERRA,RIA,Toscana
U.O.RIAB.FUNZ.CASTELDELPIANO,RIA,Toscana
U.O.RIAB.FUNZ.MASSA MARITTIMA,RIA,Toscana
U.O.RIAB.FUNZ.ORBETELLO,RIA,Toscana
U.O.RIAB.FUNZ.VILLA PIZZETTI,RIA,Toscana
U.O.RIAB.FUZ.FOLLONICA,RIA,Toscana
UFSMIA DISTRETTO CASTELNUOVO D,RIA,Toscana
VALDISIEVE HOSPITAL SRL,RIA,Toscana
VILA DELLE TERME SPA.DIV FALCI,RIA,Toscana
VILLA IL SORRISO,RIA,Toscana
VILLA LE TERME SPA DIVISIONE M,RIA,Toscana
VILLA MONTETURLI,RIA,Toscana
VITAL CENTER SRL,RIA,Toscana
Ambulatorio Casa Circondariale Terni - Punto Vaccinale Territoriale,STS,Umbria
Ambulatorio PO Orvieto Vaccinazione COVID,STS,Umbria
C.R.SERENI-OPERA DON GUANELLA,RIA,Umbria
Casa di Reclusione Maiano - Punto Vaccinale Territoriale,STS,Umbria
Casa di Reclusione Orvieto Ambulatori - Punto Vaccinale Territoriale,STS,Umbria
Casagrande Terni Punto Vaccinale Territoriale,STS,Umbria
Centro Comunità Cascia - Punto Vaccinale Territoriale,STS,Umbria
Centro polifunzionale Ca' Rapillo Spello - Punto Vaccinale Territoriale,STS,Umbria
Centro Polispecialistico c/o Casa Circondariale di Capanne,STS,Umbria
CENTRO SPERANZA,RIA,Umbria
COMUNITA' CAPODARCO RESIDENZ.,RIA,Umbria
COMUNITA' CAPODARCO SEMIRESID.,RIA,Umbria
Distretto Orvieto - Punto Vaccinale Territoriale,STS,Umbria
Distretto Orvieto PVT Fabro - Punto Vaccinale Territoriale,STS,Umbria
ISTITUTO PADRE L. DA CASORIA,RIA,Umbria
Istituto per Sovrintendenti della Polizia di Stato Ufficio Sanitario - Punto Vaccinale Territoriale,STS,Umbria
ISTITUTO SERAFICO,RIA,Umbria
Palestra Istituto Geometri - Punto Vaccinale Territoriale,STS,Umbria
PES Norcia - Punto Vaccinale Territoriale,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19   San Marco,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19  Comando Legione Carabinieri Umbria,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19  Polizia di Stato,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 Assisano,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 Comune Todi,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 Gualdo Tadino,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 GUBBIO,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 La Rocchetta Gualdo Tadino,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 Marsciano,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 Solomeo,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 Tavernelle,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 TRESTINA,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 Tuoro sul Trasimeno,STS,Umbria
PUNTO VACCINAZIONE ANTI COVID-19 Umbertide,STS,Umbria
PVT Via Manna - Punto Vaccinale Territoriale,STS,Umbria
Questura di Terni Ufficio Sanitario - Punto Vaccinale Territoriale,STS,Umbria
Zona Bocciodromo Amelia - Punto Vaccinale Territoriale,STS,Umbria
Centro Polifunzionale Grand Place,STS,Valle d'Aosta / Vallée d'Aoste
POLIAMBULATORIO DI MORGEX - Centro Vaccini COVID,STS,Valle d'Aosta / Vallée d'Aoste
Salone polifunzionale sito nel Comune di Châtillon,STS,Valle d'Aosta / Vallée d'Aoste
salone polifunzionale sito nel Comune di Donnas,STS,Valle d'Aosta / Vallée d'Aoste
A.G.B.D ONLUS,RIA,Veneto
A.I.S.M.,RIA,Veneto
ASSOCIAZ. LA NOSTRA FAMIGLIA,RIA,Veneto
ASSOCIAZ. LA NOSTRA FAMIGLIA,RIA,Veneto
ASSOCIAZ. 'La Nostra Famiglia',RIA,Veneto
ASSOCIAZIONE LA NOSTRA FAMIGLI,RIA,Veneto
CENTRO AISM ROSA`,RIA,Veneto
CENTRO ARCHIMEDE SRL,RIA,Veneto
CENTRO CIVICO FABIO PRESCA (PUNTO VACCINAZIONI),STS,Veneto
CENTRO DI VACCINAZIONE C/O OSP. DI SCHIAVONIA,STS,Veneto
"Centro Diabetologia, Casa della Salute Schio",STS,Veneto
CENTRO POLIFUNZ. D.CALABRIA,RIA,Veneto
CENTRO SANITARIO POLIFUNZIONALE (EX DIALISI PIANO TERRA),STS,Veneto
CENTRO VACCINALE,STS,Veneto
"CENTRO VACCINALE  ""DOGANA"" - TREVISO",STS,Veneto
"CENTRO VACCINALE ""BOCCIODROMO"" - VILLORBA",STS,Veneto
"CENTRO VACCINALE ""CASTRETTE"" - VILLORBA",STS,Veneto
"CENTRO VACCINALE ""SAN MARTINO"" - CASALE SUL SILE",STS,Veneto
"CENTRO VACCINALE ""SANITA' PENITENZIARIA"" - TREVISO",STS,Veneto
CENTRO VACCINALE ¿CENTRO CULTURALE CASA RIESE¿ ¿ RIESE PIO X,STS,Veneto
CENTRO VACCINALE C/O CENTRO CULTURALE A. PETTENELLA (ROVOLON),STS,Veneto
CENTRO VACCINALE 'CASTELLO D'AMORE' - TREVISO,STS,Veneto
CENTRO VACCINALE CORTINA PALAGHIACCIO,STS,Veneto
CENTRO VACCINALE COVID-19 BIBIONE,STS,Veneto
CENTRO VACCINALE COVID-19 CAORLE,STS,Veneto
CENTRO VACCINALE COVID-19 CAVALLINO-TREPORTI,STS,Veneto
CENTRO VACCINALE COVID-19 JESOLO,STS,Veneto
CENTRO VACCINALE COVID-19 PORTOGRUARO,STS,Veneto
CENTRO VACCINALE COVID-19 SAN DONA',STS,Veneto
CENTRO VACCINALE DI VEDELAGO,STS,Veneto
CENTRO VACCINALE 'FORO BOARIO' - ODERZO,STS,Veneto
CENTRO VACCINALE 'PALAINGRESSO GODEGA FIERE' - GODEGA SANT'URBANO,STS,Veneto
CENTRO VACCINAZIONE LONIGO,STS,Veneto
CENTRO VACCINAZIONE NOVENTA VICENTINA,STS,Veneto
Centro Vaccinazione Popolazione Covid19 Bussolengo,STS,Veneto
Centro Vaccinazione Popolazione Covid19 Legnago,STS,Veneto
Centro Vaccinazione Popolazione Covid19 S. Bonifacio,STS,Veneto
CENTRO VACCINAZIONE TORRI DI QUARTESOLO,STS,Veneto
CENTRO VACCINAZIONE TRISSINO,STS,Veneto
CENTRO VACCINAZIONE VALDAGNO,STS,Veneto
CENTRO VACCINAZIONE VICENZA,STS,Veneto
CENTRO VACCINAZIONI DEL COMELICO,STS,Veneto
CENTRO VACCINAZIONI DRIVE-IN PALUDI,STS,Veneto
CENTRO VACCINAZIONI PALASKATING DI SEDICO,STS,Veneto
CHIOSTRO S. MARIA DELLE CONSOLAZIONI,STS,Veneto
CODESS SANITA' S.R.L.,RIA,Veneto
COVID19-SEMINARIO MINORE DI RUBANO (PUNTO VACCINAZIONI),STS,Veneto
CVP Adria c/o CENTRO COMMERCIALE IL PORTO,STS,Veneto
CVP CAMPONOGARA,STS,Veneto
CVP Castelmassa c/o MERCATO COPERTO,STS,Veneto
CVP CAVARZERE,STS,Veneto
CVP CHIOGGIA,STS,Veneto
CVP CHIOGGIA 2,STS,Veneto
CVP Covid - ANGARANO,STS,Veneto
CVP Covid - Arsiero Palazzetto dello Sport,STS,Veneto
CVP Covid - Asiago Unione Montana Spett. Reggenza dei 7 Comuni,STS,Veneto
CVP Covid - Bassano del Grappa Centro Socio Ricreativo Rondò Brenta,STS,Veneto
CVP COVID - BREGANZE (MMG),STS,Veneto
"CVP Covid - Centro socio-ricreativo Rondò Brenta, Bassano del Grappa  (MMG)",STS,Veneto
CVP COVID - CHIUPPANO (MMG),STS,Veneto
CVP COVID - DOMICILIO D1,STS,Veneto
CVP COVID - DOMICILIO D2,STS,Veneto
"CVP Covid - Ex EUROBRICO, Bassano",STS,Veneto
CVP COVID - MALO (MMG),STS,Veneto
CVP Covid - Marano Vicentino,STS,Veneto
CVP Covid - MAROSTICA,STS,Veneto
CVP Covid - MAROSTICA (MMG),STS,Veneto
CVP COVID - MAROSTICA (MMG),STS,Veneto
CVP Covid - ROANA,STS,Veneto
CVP Covid - Roana (MMG),STS,Veneto
CVP COVID - ROMANO D'EZZELINO (MMG),STS,Veneto
CVP Covid - San Giuseppe di Cassola (MMG),STS,Veneto
CVP Covid - San Giuseppe di Cassola Centro Diurno per Anziani,STS,Veneto
CVP Covid - SCHIO EX LANIFICIO CONTE,STS,Veneto
CVP Covid - Thiene Padiglione Fieristico,STS,Veneto
CVP COVID ASIAGO c/o OSPEDALE,STS,Veneto
CVP COVID ASIAGO DISTRETTO,STS,Veneto
CVP Covid Marano Vicentino (MMG),STS,Veneto
CVP Covid Schio Palestra Comunale (MMG),STS,Veneto
CVP Covid Thiene Padiglione Fieristico (MMG),STS,Veneto
CVP DOLO,STS,Veneto
CVP FAVARO,STS,Veneto
CVP Lendinara c/o PALAZZETTO DELLO SPORT,STS,Veneto
CVP LIDO PELLESTRINA,STS,Veneto
CVP MARCON,STS,Veneto
CVP MESTRE 2,STS,Veneto
CVP MIRANO,STS,Veneto
CVP NOALE,STS,Veneto
CVP Occhiobello c/o C.S.R.C. Arcobaleno,STS,Veneto
CVP PALAEXPO,STS,Veneto
CVP Porto Tolle c/o PALAZZETTO DELLO SPORT,STS,Veneto
CVP Porto Viro c/o SALA ERACLE,STS,Veneto
CVP Rosolina c/o Palazzetto dello Sport,STS,Veneto
CVP Rovigo c/o CENSER,STS,Veneto
CVP SANTA MARIA DI SALA,STS,Veneto
CVP STABILIMENTO FIAMM SPA,STS,Veneto
CVP STABILIMENTO MARZOTTO SPA,STS,Veneto
CVP Trecenta c/o Ospedale S.Luca,STS,Veneto
CVP VENEZIA 1,STS,Veneto
CVP VENEZIA 2,STS,Veneto
CVP VENEZIA 3,STS,Veneto
DM RIABILITA SRL,RIA,Veneto
FIERA DI PADOVA PADIGLIONE 6 (PUNTO VACCINAZIONE),STS,Veneto
FIERA PADIGLIONE 8 - AZIENDA OSPEDALE - UNIVERSITA' PADOVA,STS,Veneto
FISIOSPORT TERRAGLIO,RIA,Veneto
FOND.F.MILCOVICH ONLUS exUILDM,RIA,Veneto
FONDAZ. PIU' DI UN SOGNO ONLUS,RIA,Veneto
Fondazione Speranza Onlus,RIA,Veneto
ISTITUTO PIO XII MISURINA,RIA,Veneto
LA NOSTRA FAMIGLIA,RIA,Veneto
LA NOSTRA FAMIGLIA ODERZO,RIA,Veneto
LA NOSTRA FAMIGLIA TREVISO,RIA,Veneto
MUNICIPIO DI ALBIGNASEGO (PUNTO VACCINAZIONI),STS,Veneto
OSPEDALE MILITARE (PUNTO VACCINAZIONI),STS,Veneto
PALAZZETTO DELLO SPORT 'BORGO ROSSI' (PUNTO VACCINAZIONE),STS,Veneto
PALAZZETTO DELLO SPORT DI CITTADELLA,STS,Veneto
PALAZZETTO DELLO SPORT DI LOREGGIA,STS,Veneto
PRESIDIO RIABILIT. VILLA MARIA,RIA,Veneto
