Address,Name,CAP,City,Region Code,Region,Latitude,Longitude,ID
"Corso Susa, 134/bis,INTERNAZIONALE DUE DI DUE SAS DEL DOTT. OLIOSI ENRICO & C.,10098,RIVOLI,10,PIEMONTE,""45,0810729400191"",""7,50573099461938""",,,,,,,,SUC319
"Via Mazzini, 92,ZAMPARO,10091,ALPIGNANO,10,PIEMONTE,""45,1009541413763"",""7,51703323117716""",,,,,,,,DHJ147
"Via Matteotti, 3,SAN NAZARIO,10090,VILLARBASSE,10,PIEMONTE,""45,0450299"",""7,46847""",,,,,,,,FLQ910
"Via Tolaj, 4,SAN NAZARIO s.a.s. di DESTEFANIS DARIO E C.,10090,VILLARBASSE,10,PIEMONTE,""45,0450299"",""7,46847""",,,,,,,,OYH866
"Via Matteotti, 3,SAN NAZARIO s.a.s. di DESTEFANIS DARIO E C.,10090,VILLARBASSE,10,PIEMONTE,""45,0450299"",""7,46847""",,,,,,,,FJJ482
"Piazza Municipio, 3,SAN NAZARIO,10090,VILLARBASSE,10,PIEMONTE,""45,0450299"",""7,46847""",,,,,,,,NUR290
"Via Mazzini, 25,Farmacia Stella S.r.l.,10091,ALPIGNANO,10,PIEMONTE,""45,1009541413763"",""7,51703323117716""",,,,,,,,JID105
"Via Mazzini, 25,VIETTI,10091,ALPIGNANO,10,PIEMONTE,""45,1009541413763"",""7,51703323117716""",,,,,,,,TOV955
"Corso Francia, 77,SANT'EUSEBIO DI BERTOTTI FEDERICA E C. SNC,10098,RIVOLI,10,PIEMONTE,""45,0704855016682"",""7,52091217444254""",,,,,,,,EDR501
"Corso Francia, 77,SANT'EUSEBIO DI BERGONZO DR.GIUSEPPE E TOPRCHIO DR. GIANMARIO SAS,10098,RIVOLI,10,PIEMONTE,""45,0704855016682"",""7,52091217444254""",,,,,,,,SLD315
"Via Ticino, 4,SAN PAOLO DI MASCHIETTO DOTT. GRAZIELLA,10098,RIVOLI,10,PIEMONTE,""45,0688073829469"",""7,54393054512829""",,,,,,,,NBE193
"Via Ticino, 4,MASCHIETTO,10090,RIVOLI,10,PIEMONTE,""45,0688073829469"",""7,54393054512829""",,,,,,,,XIG457
"Via Ticino, 4,MASCHIETTO,10098,RIVOLI,10,PIEMONTE,""45,0688073829469"",""7,54393054512829""",,,,,,,,OYJ130
"Viale Cavour, 45 ang Via Torino,BORGHESIO SNC DELLE DR.SSE GIOVANNA BORGHESIO E STEFANIA SACCHI,10092,BEINASCO,10,PIEMONTE,""45,022097"",""7,5793974""",,,,,,,,BTB840
"Piazza Martiri Liberta', 7/5,SAN VITTORE,10040,RIVALTA DI TORINO,10,PIEMONTE,""45,0224842323193"",""7,5200937047577""",,,,,,,,MJI678
"Via San Rocco, 12,COMUNALE N.1,10043,ORBASSANO,10,PIEMONTE,""45,0056544044041"",""7,54129561704338""",,,,,,,,DES450
"Via Torino, 31/6,ROGGERO SNC DI GIAN FRANCO E SIMONA ROGGERO,10045,PIOSSASCO,10,PIEMONTE,""44,9900274292187"",""7,47455639302686""",,,,,,,,VHZ880
"Via Gorizia, 21/B,FACCI TOSATTI,10092,BEINASCO,10,PIEMONTE,""45,0044898076047"",""7,60326433935897""",,,,,,,,PYB391
"Via Gorizia, 21/B,FACCI TOSATTI Eredi di Facci Tosatti Claudio,10092,BEINASCO,10,PIEMONTE,""45,0044898076047"",""7,60326433935897""",,,,,,,,AVL806
"Piazza Umberto I, 10,SAN GIUSEPPE,10043,ORBASSANO,10,PIEMONTE,""45,0072584874543"",""7,53691327989802""",,,,,,,,CTE794
"Via Ponsati, 49,SINISI GRAZIA,10040,VOLVERA,10,PIEMONTE,""44,95627"",""7,5124""",,,,,,,,AVW615
"Via Ponsati, 49,""FARMACIA SINISI S.N.C. DI NICOLA LORENZO, SERGIO E VALERIA INFRANCA"",10040,VOLVERA,10,PIEMONTE,""44,95627"",""7,5124""",,,,,,,,MZJ897
"Via Pinerolo, 84/4,CHIABRANDO,10045,PIOSSASCO,10,PIEMONTE,""44,9810993394289"",""7,45486457871946""",,,,,,,,JFL989
"Via Torino, 57,DELLA SALUTE,10040,RIVALTA DI TORINO,10,PIEMONTE,""45,0224842323193"",""7,5200937047577""",,,,,,,,KLT638
"Piazzetta dei Filatoi, 4-4/a,POPOLARE SAS DI ARECCO DOMENICO E C.,10043,ORBASSANO,10,PIEMONTE,""45,005759381361"",""7,55599465306487""",,,,,,,,JOI760
"Via Pinerolo, 12/14,GAZZOLO DI GAZZOLO DOTT. MARCO E C. SAS,10045,PIOSSASCO,10,PIEMONTE,""44,9810993394289"",""7,45486457871946""",,,,,,,,LUF555
"Via Pinerolo, 12/14,FARMACIA GAZZOLO S.N.C. DI GAZZOLO DR. MARCO E GAZZOLO DR. ALBERTO,10045,PIOSSASCO,10,PIEMONTE,""44,9810993394289"",""7,45486457871946""",,,,,,,,PGD167
"Via Monte Grappa, 3/2,COMUNALE 02,10043,ORBASSANO,10,PIEMONTE,""45,005759381361"",""7,55599465306487""",,,,,,,,WXO392
"Via Orbassano, 2,BEINASCO SERVIZI S.R.L.,10092,BEINASCO,10,PIEMONTE,""45,0028257438997"",""7,59832980827359""",,,,,,,,XEG174
"Via Orbassano, 2,BEINASCO SERVIZI SRL - SANT'ANNA,10092,BEINASCO,10,PIEMONTE,""45,0028257438997"",""7,59832980827359""",,,,,,,,TPL557
"Largo Torino, 9,ACCADEMIA,10092,BEINASCO,10,PIEMONTE,""45,022097"",""7,5793974""",,,,,,,,PYH777
"Via Giaveno, 54/17,RUGGIERO,10040,RIVALTA DI TORINO,10,PIEMONTE,""45,0108022976889"",""7,51493941927059""",,,,,,,,KLE256
"Via Roma, 13,SANTA CHIARA DI AUDINO DOTT.SSA DANIELA,10090,BRUINO,10,PIEMONTE,""45,020436343022"",""7,46599692502518""",,,,,,,,MKM356
"Via Roma, 13,Farmacia Santa Chiara,10090,BRUINO,10,PIEMONTE,""45,020436343022"",""7,46599692502518""",,,,,,,,OAF634
"Via Torino, 63,Farmacia Santa Chiara,10090,BRUINO,10,PIEMONTE,""45,020436343022"",""7,46599692502518""",,,,,,,,BCG248
"Via I Maggio, 73/75,DEMICHELIS,10040,RIVALTA DI TORINO,10,PIEMONTE,""44,9986385"",""7,51301395""",,,,,,,,WXQ805
"Via I Maggio, 73/75,FARMACIA DEMICHELIS S.N.C.,10040,RIVALTA DI TORINO,10,PIEMONTE,""44,9986385"",""7,51301395""",,,,,,,,YVA424
"Via Umberto I, 6,APPENDINI - DUE DI DUE s.a.s. del dott. OLIOSI Enrico & C.,10094,GIAVENO,10,PIEMONTE,""45,0427335865702"",""7,35146650592215""",,,,,,,,CMZ848
"Piazza San Lorenzo, 16,SANT'ANTERO,10094,GIAVENO,10,PIEMONTE,""45,0421118511656"",""7,3521765944416""",,,,,,,,MRY603
"Via Roma, 13,ANTICA FARMACIA DI TRANA DI COLMAZ SNC DEI DR.I COLLOCA G. E MAZZONI V,10090,TRANA,10,PIEMONTE,""45,0288809395876"",""7,40491924159031""",,,,,,,,VXZ189
"Via Pinerolo Susa, 75,SANCARLO,10090,SANGANO,10,PIEMONTE,""45,02725"",""7,44975""",,,,,,,,HPO963
"Piazza della Vittoria, 15,ALLOA,10050,COAZZE,10,PIEMONTE,""45,0507106981469"",""7,23240987813709""",,,,,,,,KYA555
"Via Stazione, 10,REVIGLIO,10094,GIAVENO,10,PIEMONTE,""45,0247089266922"",""7,30495118704236""",,,,,,,,HPA203
"Via Stazione, 10,FARMACIA REVIGLIO S.N.C. DEI DOTTORI GIANPIERO E FEDERICA REVIGLIO,10094,GIAVENO,10,PIEMONTE,""45,0247089266922"",""7,30495118704236""",,,,,,,,ZXQ125
"Via Roma, 4,SAN LORENZO,10090,REANO,10,PIEMONTE,""45,05133"",""7,4279""",,,,,,,,WES917
"Via Roma, 4,AMBROSIO DR. ANDREA,10090,REANO,10,PIEMONTE,""45,05133"",""7,4279""",,,,,,,,QPL595
"Via Roma, 4,Farmacia San Lorenzo del Dott. Ambrosio Andrea,10090,REANO,10,PIEMONTE,""45,05133"",""7,4279""",,,,,,,,WLB471
"Piazza XXV Aprile, 3,SAN LORENZO,10090,REANO,10,PIEMONTE,""45,05133"",""7,4279""",,,,,,,,VXJ699
"Via Roma, 14,PIPINO SNC DI PIPINO DOTT. SANDRA ANNA CARLA E DOTT. TOSI SANTE,10054,CESANA TORINESE,10,PIEMONTE,""44,9537931419341"",""6,79364558519542""",,,,,,,,LYM383
"Via Roma, 14,PIPINO,10054,CESANA TORINESE,10,PIEMONTE,""44,9537931419341"",""6,79364558519542""",,,,,,,,RDG354
"Via Conte Verde, 1,DI CONDOVE DI BIANCO DR. ANDREA,10055,CONDOVE,10,PIEMONTE,""45,11486798427"",""7,31942616404951""",,,,,,,,FUL890
"Via Cesare Battisti, 3,DI CONDOVE DI BIANCO DR. ANDREA,10055,CONDOVE,10,PIEMONTE,""45,11486798427"",""7,31942616404951""",,,,,,,,WLD812
"Via Conte Verde, 1,VASSALLO SAS DELLA DR.SSA MARIA CARLOTTA FRATTINI & C.,10055,CONDOVE,10,PIEMONTE,""45,11486798427"",""7,31942616404951""",,,,,,,,BVO234
"Via Traforo, 25,GARASSINO RIZZATO MARIA,10053,BUSSOLENO,10,PIEMONTE,""45,1387587920817"",""7,14314128210059""",,,,,,,,DBZ398
"Via Traforo, 25,GARASSINO SAS DI TORCHIO GIANMARIO & C.,10053,BUSSOLENO,10,PIEMONTE,""45,1387587920817"",""7,14314128210059""",,,,,,,,NLH624
"Via Traforo, 25,GARASSINO SNC DI TERNAVASIO DOTT.SSA ELISABETTA E C.,10053,BUSSOLENO,10,PIEMONTE,""45,1387587920817"",""7,14314128210059""",,,,,,,,QDP376
"Corso Inghilterra, 26,DELL'ASILO,10059,SUSA,10,PIEMONTE,""45,1350366300063"",""7,07633153826118""",,,,,,,,NPF475
"Corso Inghilterra, 26,DELL'ASILO SNC DEL DOTT. SAVIGLIANO PIERO E C.,10059,SUSA,10,PIEMONTE,""45,1350366300063"",""7,07633153826118""",,,,,,,,UJL648
"Corso Inghilterra, 26,DELL'ASILO SNC DEL DOTT. SAVIGLIANO DAVIDE E C.,10059,SUSA,10,PIEMONTE,""45,1350366300063"",""7,07633153826118""",,,,,,,,RSX708
"Via Vittorio Emanuele II, 34,DE VETTA,10050,CHIOMONTE,10,PIEMONTE,""45,1188778940198"",""6,98185061637356""",,,,,,,,VKX856
"Piazza Don Vachet, 1,COMUNALE,10052,BARDONECCHIA,10,PIEMONTE,""45,1007275678777"",""6,731547284806""",,,,,,,,CFB673
"Corso Montenero, 10,GALEASSO,10056,OULX,10,PIEMONTE,""45,0444929945632"",""6,79914565707797""",,,,,,,,KKY864
"Via Traforo, 38,ROVERI,10053,BUSSOLENO,10,PIEMONTE,""45,1387587920817"",""7,14314128210059""",,,,,,,,WXG808
"Via Monfol, 15,TINTINELLI ROMANO DI TINTINELLI MARCO,10050,SAUZE D'OULX,10,PIEMONTE,""45,0175966849529"",""6,87017758261122""",,,,,,,,LKQ659
"Via Monfol, 15,TINTINELLI,10050,SAUZE D'OULX,10,PIEMONTE,""45,0175966849529"",""6,87017758261122""",,,,,,,,RKO624
"Strada Moncenisio, 198,TORRE,10051,AVIGLIANA,10,PIEMONTE,""45,0749289687135"",""7,39209820667413""",,,,,,,,INO858
"Via Torino, 147,TOSELLO,10050,SANT'ANTONINO DI SUSA,10,PIEMONTE,""45,10782825"",""7,2790203""",,,,,,,,QRK861
"Via Torino, 147,Farmacia Sant`antonino,10050,SANT'ANTONINO DI SUSA,10,PIEMONTE,""45,10782825"",""7,2790203""",,,,,,,,PXI927
"Via Moncenisio, 137,Farmacia Sant`antonino,10050,SANT'ANTONINO DI SUSA,10,PIEMONTE,""45,10782825"",""7,2790203""",,,,,,,,JXL483
"Via E. De Nicola, 12,VAIR,10050,BRUZOLO,10,PIEMONTE,""45,141117"",""7,194215""",,,,,,,,GAJ462
"Via E. De Nicola, 8,REGIS,10050,BRUZOLO,10,PIEMONTE,""45,141117"",""7,194215""",,,,,,,,NXC944
"Via Alpignano, 149/b,Farmacia San Giorgio Di Neopharma S.a.s. Della Dott.ssa Chiellino Carlotta & C.,10040,CASELETTE,10,PIEMONTE,""45,1063821035345"",""7,48575171805441""",,,,,,,,DAP200
"Via Alpignano, 149/b,SAN GIORGIO,10040,CASELETTE,10,PIEMONTE,""45,1063821035345"",""7,48575171805441""",,,,,,,,APN618
"Via Alpignano, 149/B,FARMACIA SAN GIORGIO DI NEOPHARMA S.N.C. DELLA DOTT.SSA CHIELLINO CARLOTTA & C.,10040,CASELETTE,10,PIEMONTE,""45,1063821035345"",""7,48575171805441""",,,,,,,,QKN700
"Corso Laghi, 59,ILLENGO,10051,AVIGLIANA,10,PIEMONTE,""45,0703620993278"",""7,41985299203489""",,,,,,,,BIB193
"Corso Laghi, 59,ILLENGO SAS DEL DR. ILLENGO CARLO E C.,10051,AVIGLIANA,10,PIEMONTE,""45,0703620993278"",""7,41985299203489""",,,,,,,,LBY947
"Corso Laghi, 59,FARMACIA ILLENGO S.A.S. DI ARDUINO ENRICO E C.,10051,AVIGLIANA,10,PIEMONTE,""45,0703620993278"",""7,41985299203489""",,,,,,,,YCB774
"Via Umberto I, 2,SANT'AMBROGIO SAS,10057,SANT'AMBROGIO DI TORINO,10,PIEMONTE,""45,0989203634645"",""7,35771015087434""",,,,,,,,PKI835
"Via Umberto I, 2,Farmacia Sant`ambrogio,10057,SANT'AMBROGIO DI TORINO,10,PIEMONTE,""45,0989203634645"",""7,35771015087434""",,,,,,,,HXP453
"Via Umberto I, 2,SANT'AMBROGIO,10057,SANT'AMBROGIO DI TORINO,10,PIEMONTE,""45,0989203634645"",""7,35771015087434""",,,,,,,,UIF782
"Corso Torino, 68,CEIRANO,10090,BUTTIGLIERA ALTA,10,PIEMONTE,""45,083307"",""7,432452400000000""",,,,,,,,WLO333
"Piazza Trento, 15,CANAVOSO DI MARCHINI CHIARA E PELLEGRINO LUCA S.A.S.,10059,SUSA,10,PIEMONTE,""45,1350366300063"",""7,07633153826118""",,,,,,,,ACR614
"Piazza Trento, 15,CANAVOSO,10059,SUSA,10,PIEMONTE,""45,1350366300063"",""7,07633153826118""",,,,,,,,MMI548
"Corso Superga, 10,SIRIO,10090,BUTTIGLIERA ALTA,10,PIEMONTE,""45,0669001679185"",""7,44619368492075""",,,,,,,,SGD821
"Via Abegg, 43,ROSSI,10050,BORGONE SUSA,10,PIEMONTE,""45,113908956729"",""7,26783240783833""",,,,,,,,FTT468
"Via Abegg, 2,ROSSI,10050,BORGONE SUSA,10,PIEMONTE,""45,113908956729"",""7,26783240783833""",,,,,,,,LVG710
"Via Abegg, 43,ROSSI SNC DI ROSSI PAOLO E SILVIA,10050,BORGONE SUSA,10,PIEMONTE,""45,113908956729"",""7,26783240783833""",,,,,,,,KRR573
"Via Nazionale, 25,VALSUSA DI PEGORARO MARISA,10050,VILLAR FOCCHIARDO,10,PIEMONTE,""45,1119022798566"",""7,24663193634964""",,,,,,,,GZF679
"Via Nazionale, 25,VALSUSA SNC,10050,VILLAR FOCCHIARDO,10,PIEMONTE,""45,1119022798566"",""7,24663193634964""",,,,,,,,ZSV352
"Via Giuseppe Mazzini, 15/17,MONCENISIO,10059,SUSA,10,PIEMONTE,""45,137368"",""7,047994""",,,,,,,,QJG626
"Via Martiri Della Libertà, 16/c,Padre Pio,10050,VAIE,10,PIEMONTE,""45,1037819"",""7,290071700000000""",,,,,,,,JCD534
"Via Martiri Della Libertà, 16/c,Farmacia Padre Pio Di Neopharma S.a.s. Della Dott.ssa Chiellino Carlotta & C.,10050,VAIE,10,PIEMONTE,""45,1037819"",""7,290071700000000""",,,,,,,,YDF254
"Via Martiri Della Liberta, 16/c,Padre Pio,10050,VAIE,10,PIEMONTE,""45,1037819"",""7,290071700000000""",,,,,,,,RSQ839
"Via Martiri della Libertà, 16/C,FARMACIA PADRE PIO DI NEOPHARMA S.N.C. DELLA DOTT.SSA CHIELLINO CARLOTTA & C.,10050,VAIE,10,PIEMONTE,""45,1037819"",""7,290071700000000""",,,,,,,,CUV117
"Via Martiri della Libert, 16/c,PADRE PIO,10050,VAIE,10,PIEMONTE,""45,1037819"",""7,290071700000000""",,,,,,,,ISO125
"Via Martiri della Libertà 16/c,PADRE PIO,10050,VAIE,10,PIEMONTE,""45,1037819"",""7,290071700000000""",,,,,,,,MKJ653
"Corso Laghi, 187,SAVIGLIANO,10051,AVIGLIANA,10,PIEMONTE,""45,0703620993278"",""7,41985299203489""",,,,,,,,ISO540
"Corso Laghi, 172,SAVIGLIANO,10051,AVIGLIANA,10,PIEMONTE,""45,0703620993278"",""7,41985299203489""",,,,,,,,AYC758
"Via Roma, 62,Farmacia Vela Di Campese Valeria,10040,RUBIANA,10,PIEMONTE,""45,1172983841848"",""7,39191500310687""",,,,,,,,CTH125
"Via Roma, 62,SANT'ANDREA,10040,RUBIANA,10,PIEMONTE,""45,1172983841848"",""7,39191500310687""",,,,,,,,UUN711
"Via Medail, 59,DE NICOLA,10052,BARDONECCHIA,10,PIEMONTE,""45,0778743318161"",""6,70785103728283""",,,,,,,,NLK428
"Via Vernetto, 10,DELLE RONDINI,10050,CHIANOCCO,10,PIEMONTE,""45,1666006099573"",""7,17071499073187""",,,,,,,,VJB365
"Via Susa, 13,SAN MICHELE,10050,CHIUSA DI SAN MICHELE,10,PIEMONTE,""45,114825"",""7,30265185""",,,,,,,,YMQ604
"Via Susa, 38/B,FARMACIA SAN MICHELE SRL,10050,CHIUSA DI SAN MICHELE,10,PIEMONTE,""45,114825"",""7,30265185""",,,,,,,,AEM555
"V.le Kennedy, 33,DI CAPRIE,10040,CAPRIE,10,PIEMONTE,""45,1182867182279"",""7,3431763467242""",,,,,,,,BSV120
"Viale Kennedy, 33,DI CAPRIE,10040,CAPRIE,10,PIEMONTE,""45,1182867182279"",""7,3431763467242""",,,,,,,,NBC374
"Via Milanere, 75/3,BIANCO,10040,ALMESE,10,PIEMONTE,""45,1181841938958"",""7,41991510361814""",,,,,,,,TII535
"Via Milanere, 40,BIANCO,10040,ALMESE,10,PIEMONTE,""45,1181841938958"",""7,41991510361814""",,,,,,,,JFC139
"Via Antica Reale, 27,DELLA BETTA,10050,VENAUS,10,PIEMONTE,""45,1575183"",""7,0106568""",,,,,,,,FZW557
"Frazione Fraz. Pietra Stretta, 17,Farmacia Rocciamelone Di Anteo snc,10059,MOMPANTERO,10,PIEMONTE,""45,1688564307977"",""7,07603876361842""",,,,,,,,TZK859
"Fraz. Pietra Stretta, 17,Farmacia Rocciamelone Di Cateni Antonella,10059,MOMPANTERO,10,PIEMONTE,""45,1688564307977"",""7,07603876361842""",,,,,,,,AJB357
"P.zza San Giuseppe, 10,ROCCIAMELONE,10059,MOMPANTERO,10,PIEMONTE,""45,1688564307977"",""7,07603876361842""",,,,,,,,FNY840
"fraz. San Giuseppe, 10,ROCCIAMELONE,10059,MOMPANTERO,10,PIEMONTE,""45,1688564307977"",""7,07603876361842""",,,,,,,,YEZ753
"Via Terrazze, 2,FARMACIA COLLE DELLE FINESTRE DEL DR. CARTA MIRKO,10050,MEANA DI SUSA,10,PIEMONTE,""45,1005988961032"",""7,06575592392068""",,,,,,,,RVB680
"Via Terrazze, 2,COLLE DELLE FINESTRE,10050,MEANA DI SUSA,10,PIEMONTE,""45,1005988961032"",""7,06575592392068""",,,,,,,,KCI422
"Piazza Donatori di Sangue, 8,SANTA DOMENICA,10040,VILLAR DORA,10,PIEMONTE,""45,114777305973"",""7,37876389270982""",,,,,,,,BML490
"Piazza Martiri della Liberta`, 8-9,OMEOPATICA MACIOCI,10040,ALMESE,10,PIEMONTE,""45,1172582004148"",""7,39550536071291""",,,,,,,,FYI534
"Viale Buridani, 13,Antica Regia Farmacia Di Fate Srl,10078,VENARIA,10,PIEMONTE,""45,12927"",""7,630680000000000""",,,,,,,,VOK460
"Viale Buridani, 13,ANTICA REGIA FARMACIA DI FATE SAS DEL DOTT. TENIVELLA FRANCO E C.,10078,VENARIA,10,PIEMONTE,""45,12927"",""7,630680000000000""",,,,,,,,MQJ390
"Via Medici del Vascello, 2,AZIENDA SPECIALE MULTISERVIZI - F. 2,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,UYQ838
"Via Berino, 35,FIONI,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,KWA813
"Via Canale, 5/A,SAN ROCCO,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,YNR965
"Via Torino, 15/1,GASTALDI DI COVIR SNC DELLE DR.SSE ODDONE CHIARA E REDOGLIA VITTORIA,10040,DRUENTO,10,PIEMONTE,""45,129185"",""7,57805945""",,,,,,,,LNJ554
"Via Torino, 15/1,GASTALDI,10040,DRUENTO,10,PIEMONTE,""45,129185"",""7,57805945""",,,,,,,,AHH954
"Corso Matteotti, 8,AZIENDA SPECIALE MULTISERVIZI - F. 1,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,YLG464
"Viale Buridani, 56/A,AZIENDA SPECIALE MULTISERVIZI - F. 1,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,XSP827
"Via San Bernardo, 1,AZIENDA SPECIALE MULTISERIVIZI F.17,10044,PIANEZZA,10,PIEMONTE,""45,1138671795269"",""7,55389547765399""",,,,,,,,MYM921
"Largo II Giugno, 1/A,FARMACIA COMUNALE PIANEZZA,10044,PIANEZZA,10,PIEMONTE,""45,1138671795269"",""7,55389547765399""",,,,,,,,DGM983
"Viale Balbo, 3,ANTONIANA,10040,SAN GILLIO,10,PIEMONTE,""45,1415721157586"",""7,53582102652679""",,,,,,,,SLS569
"Via L. da Vinci, 50,FARMACIA COMUNALE ASM F3,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,XQJ832
"Via L. da Vinci, 50,FARMACIA COMUNALE 3,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,ITO262
"Via L. da Vinci, 50,AZIENDA SPECIALE MULTISERVIZI - F. 3,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,NNT869
"Via Caduti Liberta`, 19,CENTRALE,10044,PIANEZZA,10,PIEMONTE,""45,1138671795269"",""7,55389547765399""",,,,,,,,LLH305
"Piazza Leumann, 4/A,CENTRALE SAS DEL DR. ARGANO GUIDO,10044,PIANEZZA,10,PIEMONTE,""45,1138671795269"",""7,55389547765399""",,,,,,,,FRL963
"Via Caduti Liberta`, 19,CENTRALE SAS DEL DR. ARGANO GUIDO,10044,PIANEZZA,10,PIEMONTE,""45,1138671795269"",""7,55389547765399""",,,,,,,,RPA652
"Corso Toscana - C/O Citta' Mercato,AZIENDA SPECIALE MULTISERVIZI - F. 6,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,AHT566
"Corso Garibaldi c/o Auchan, 235,AZIENDA SPECIALE MULTISERVIZI - F. 6,10078,VENARIA,10,PIEMONTE,""45,09623"",""7,57604""",,,,,,,,RUZ653
"Via Sandro Pertini, 2,GALLO,10040,GIVOLETTO,10,PIEMONTE,""45,1604342192872"",""7,49557888956948""",,,,,,,,YMJ500
"Via Torino, 2,BERTOLONE,10072,CASELLE TORINESE,10,PIEMONTE,""45,1739485552431"",""7,65989102755971""",,,,,,,,SEO705
"Via Torino, 62,BERTOLONE,10072,CASELLE TORINESE,10,PIEMONTE,""45,1739485552431"",""7,65989102755971""",,,,,,,,GEJ289
"Via Vittorio Emanuele II, 130,REI SAS DELLA DR.SSA MAIO NICOLETTA E C.,10073,CIRIE',10,PIEMONTE,""45,2196732070232"",""7,59175048855784""",,,,,,,,OIT624
"Via Vittorio Emanuele II, 130,REY,10073,CIRIE',10,PIEMONTE,""45,2196732070232"",""7,59175048855784""",,,,,,,,SSU483
"Via D. Borla, 7,BONARDI,10075,MATHI,10,PIEMONTE,""45,2625813956646"",""7,54320807100724""",,,,,,,,ATH132
"Piazza Osella, 12,SANTA CATERINA DI IMPRESA SAS DELLA DR.SSA BRUZZONE PATRIZIA E C.,10070,ROCCA CANAVESE,10,PIEMONTE,""45,3086085291575"",""7,57496106046732""",,,,,,,,VOD404
"Piazza Osella, 12,SANTA CATERINA,10070,ROCCA CANAVESE,10,PIEMONTE,""45,3086085291575"",""7,57496106046732""",,,,,,,,VOT561
"Piazza Osella, 12,IMPRESA SAS DELLA DR.SSA BRUZZONE PATRIZIA E C.,10070,ROCCA CANAVESE,10,PIEMONTE,""45,3086085291575"",""7,57496106046732""",,,,,,,,HVE333
"Piazza Dott. Felice Odallo, 1,TERRONE D.SSA TERRONE ELENA,10077,SAN MAURIZIO CANAVESE,10,PIEMONTE,""45,2044964640728"",""7,63576234020941""",,,,,,,,YON471
"Via Vittorio Emanuele II, 21,TERRONE GIUSEPPE,10077,SAN MAURIZIO CANAVESE,10,PIEMONTE,""45,2044964640728"",""7,63576234020941""",,,,,,,,MDX951
"Via G. Guibert, 4,DELL'ASSUNTA,10072,CASELLE TORINESE,10,PIEMONTE,""45,1739485552431"",""7,65989102755971""",,,,,,,,ANJ303
"Via Circonvallazione, 34,DELL'ASSUNTA,10072,CASELLE TORINESE,10,PIEMONTE,""45,1739485552431"",""7,65989102755971""",,,,,,,,CZC291
"Piazza IV Novembre, 19,EREDE BONARDI ANDREA,10070,VILLANOVA CANAVESE,10,PIEMONTE,""45,236693695352"",""7,54761109422004""",,,,,,,,BTV289
"Piazza IV Novembre, 19,S. BERNARDO DI PHARMAKEIA SAS DELLA DR.SSA BONADI SILVIA E C.,10070,VILLANOVA CANAVESE,10,PIEMONTE,""45,236693695352"",""7,54761109422004""",,,,,,,,AYY667
"Piazza IV Novembre, 19,SAN BERNARDO,10070,VILLANOVA CANAVESE,10,PIEMONTE,""45,236693695352"",""7,54761109422004""",,,,,,,,UKN780
"Via Borla, 14,FIANO DI CIMA SNC DEI DOTT.RI COSSOLO MARCO E RAMELLO CINZIA,10070,FIANO,10,PIEMONTE,""45,2125686560301"",""7,52858611233264""",,,,,,,,ERE778
"Via Borla, 14,MASSIMINO,10070,FIANO,10,PIEMONTE,""45,2125686560301"",""7,52858611233264""",,,,,,,,POS592
"Strada Cuorgne`, 168,AZIENDA SPECIALE MULTISERVIZI - F. 4,10070,CASELLE TORINESE,10,PIEMONTE,""45,1739485552431"",""7,65989102755971""",,,,,,,,UVT249
"Strada Cirie, 110,DE ZAN,10070,SAN CARLO CANAVESE,10,PIEMONTE,""45,23988930000000"",""7,606183200000000""",,,,,,,,GUG477
"Str. Cirie, 110,DE ZAN,10070,SAN CARLO CANAVESE,10,PIEMONTE,""45,23988930000000"",""7,606183200000000""",,,,,,,,NTZ359
"Via Cirie', 10,BISCIARI,10071,BORGARO TORINESE,10,PIEMONTE,""45,145575828517"",""7,67128657001106""",,,,,,,,FYR474
"Via Garibaldi, 4/6,PASCHERO,10076,NOLE,10,PIEMONTE,""45,2436421862403"",""7,56795686250806""",,,,,,,,DPS290
"Via Lanzo, 156,SANT'ANDREA EREDE DOTT. PONCHIONE FRANCESCO,10071,BORGARO TORINESE,10,PIEMONTE,""45,1101810658851"",""7,66075770436691""",,,,,,,,NZF141
"Via Lanzo, 156,SANT'ANDREA DI DR.SSA FRESCURA LOREDANA,10071,BORGARO TORINESE,10,PIEMONTE,""45,1101810658851"",""7,66075770436691""",,,,,,,,UEP216
"Via Anselmo Martini, 6,SAN GREGORIO,10070,ROBASSOMERO,10,PIEMONTE,""45,1904256862653"",""7,57833652704114""",,,,,,,,ZDB816
"Via San Ciriaco, 22,SANT' AGOSTINO,10073,CIRIE',10,PIEMONTE,""45,2196732070232"",""7,59175048855784""",,,,,,,,ENN684
